ds,it,ndpso_time,fairspan_time
7585,3,2433,0
7585,4,2425,0
7585,5,2355,0
7585,6,1996,0
7585,7,2242,0
7585,8,2445,0
7585,9,2295,0
7586,0,2122,0
7586,1,2410,0
7586,2,2159,0
7586,3,2444,0
7586,4,2253,0
7586,5,2051,0
7586,6,2326,0
7586,7,2399,0
7586,8,2227,0
7586,9,2281,0
7587,0,2146,0
7587,1,2240,0
7587,2,2286,0
7587,3,1878,0
7587,4,2124,0
7587,5,2433,0
7587,6,2391,0
7587,7,2379,0
7587,8,1868,0
7587,9,2346,0
7597,0,2817,0
7597,1,2660,0
7597,2,2482,0
7597,3,2417,0
7597,4,2579,0
7597,5,2681,0
7597,6,2512,0
7597,7,2420,0
7597,8,2633,0
7597,9,2341,0
7598,0,2229,0
7598,1,2778,0
7598,2,2748,0
7598,3,3273,0
7598,4,2504,0
7598,5,2464,0
7598,6,2364,0
7598,7,2627,0
7598,8,2540,0
7598,9,2948,0
7599,0,2464,0
7599,1,2179,0
7599,2,2701,0
7599,3,2815,0
7599,4,2438,0
7599,5,2742,0
7599,6,2680,0
7599,7,2416,0
7599,8,2668,0
7599,9,2279,0
7600,0,2663,0
7600,1,2438,0
7600,2,2658,0
7600,3,2247,0
7600,4,2564,0
7600,5,2548,0
7600,6,2575,0
7600,7,2198,0
7600,8,2295,0
7600,9,2150,0
7601,0,2173,0
7601,1,2219,0
7601,2,2348,0
7601,3,2254,0
7601,4,2361,0
7601,5,2149,0
7601,6,2178,0
7601,7,2157,0
7601,8,2676,0
7601,9,2231,0
7602,0,2416,0
7602,1,2389,0
7602,2,2172,0
7602,3,2315,0
7602,4,2664,0
7602,5,2668,0
7602,6,2521,0
7602,7,2167,0
7602,8,2212,0
7602,9,2351,0
7603,0,2470,0
7603,1,2527,0
7603,2,2647,0
7603,3,2357,0
7603,4,2267,0
7603,5,2172,0
7603,6,2424,0
7603,7,2545,0
7603,8,2742,0
7603,9,2171,0
7604,0,2464,0
7604,1,2192,0
7604,2,2350,0
7604,3,2344,0
7604,4,2210,0
7604,5,2321,0
7604,6,2573,0
7604,7,2173,0
7604,8,2401,0
7604,9,2602,0
7605,0,2560,0
7605,1,2830,0
7605,2,2752,0
7605,3,2292,0
7605,4,2538,0
7605,5,2805,0
7605,6,2676,0
7605,7,2747,0
7605,8,2461,0
7605,9,2200,0
7606,0,2479,1
7606,1,2703,1
7606,2,2394,1
7606,3,2358,1
7606,4,2659,1
7606,5,2252,1
7606,6,2270,1
7606,7,2644,1
7606,8,2525,1
7606,9,2874,1
7607,0,2406,0
7607,1,2625,0
7607,2,2737,0
7607,3,2647,0
7607,4,2811,0
7607,5,2298,0
7607,6,2666,0
7607,7,2779,0
7607,8,2306,0
7607,9,2435,0
7608,0,2139,0
7608,1,2172,0
7608,2,2248,0
7608,3,2347,0
7608,4,2479,0
7608,5,2218,0
7608,6,2122,0
7608,7,2528,0
7608,8,2337,0
7608,9,2380,0
7609,0,2581,0
7609,1,2449,0
7609,2,2645,0
7609,3,2303,0
7609,4,2522,0
7609,5,2201,0
7609,6,2444,0
7609,7,2249,0
7609,8,2351,0
7609,9,2153,0
7610,0,2300,0
7610,1,2151,0
7610,2,2472,0
7610,3,2128,0
7610,4,2415,0
7610,5,2517,0
7610,6,2314,0
7610,7,2233,0
7610,8,2475,0
7610,9,2176,0
7611,0,2314,0
7611,1,2309,0
7611,2,2698,0
7611,3,2319,0
7611,4,2214,0
7611,5,2575,0
7611,6,2253,0
7611,7,2181,0
7611,8,2230,0
7611,9,2198,0
7612,0,2584,0
7612,1,2190,0
7612,2,2448,0
7612,3,2465,0
7612,4,2328,0
7612,5,2251,0
7612,6,2783,0
7612,7,2366,0
7612,8,2605,0
7612,9,2253,0
7613,0,2796,0
7613,1,2615,0
7613,2,2384,0
7613,3,2441,0
7613,4,2605,0
7613,5,2324,0
7613,6,2303,0
7613,7,2344,0
7613,8,2173,0
7613,9,2329,0
7614,0,2299,0
7614,1,2535,0
7614,2,2289,0
7614,3,2637,0
7614,4,2323,0
7614,5,2671,0
7614,6,2468,0
7614,7,2468,0
7614,8,2436,0
7614,9,2368,0
7624,0,2138,0
7624,1,2671,0
7624,2,2067,0
7624,3,1949,0
7624,4,2341,0
7624,5,2559,0
7624,6,2502,0
7624,7,1964,0
7624,8,2012,0
7624,9,1805,0
7625,0,2013,0
7625,1,2128,0
7625,2,2529,0
7625,3,2524,0
7625,4,2201,0
7625,5,1872,0
7625,6,2256,0
7625,7,1871,0
7625,8,1883,0
7625,9,2025,0
7626,0,1915,0
7626,1,2008,0
7626,2,2128,0
7626,3,1897,0
7626,4,1969,0
7626,5,1974,0
7626,6,1933,0
7626,7,1925,0
7626,8,1972,0
7626,9,1941,0
7627,0,1712,0
7627,1,1857,0
7627,2,1784,0
7627,3,2052,0
7627,4,2337,0
7627,5,1807,0
7627,6,1804,0
7627,7,1944,0
7627,8,2246,0
7627,9,1947,0
7628,0,2087,0
7628,1,1931,0
7628,2,2109,0
7628,3,1964,0
7628,4,1972,0
7628,5,1838,0
7628,6,1972,0
7628,7,2578,0
7628,8,2011,0
7628,9,1964,0
7629,0,2030,0
7629,1,1831,0
7629,2,2163,0
7629,3,2700,0
7629,4,2043,0
7629,5,2422,0
7629,6,2015,0
7629,7,2599,0
7629,8,2464,0
7629,9,2468,0
7630,0,1959,0
7630,1,2230,0
7630,2,1987,0
7630,3,1837,0
7630,4,1911,0
7630,5,2532,0
7630,6,2876,0
7630,7,1890,0
7630,8,2352,0
7630,9,1921,0
7631,0,2876,0
7631,1,2020,0
7631,2,2732,0
7631,3,2413,0
7631,4,2413,0
7631,5,2538,0
7631,6,2248,0
7631,7,2137,0
7631,8,1928,0
7631,9,1942,0
7632,0,1969,0
7632,1,2130,0
7632,2,1944,0
7632,3,2526,0
7632,4,2329,0
7632,5,2671,0
7632,6,2550,0
7632,7,2378,0
7632,8,2761,0
7632,9,2824,0
7633,0,2200,0
7633,1,1964,0
7633,2,1930,0
7633,3,2155,0
7633,4,3110,0
7633,5,1958,0
7633,6,1893,0
7633,7,1965,0
7633,8,2388,0
7633,9,2721,0
7634,0,1949,0
7634,1,1974,0
7634,2,2768,0
7634,3,2283,0
7634,4,2136,0
7634,5,1967,0
7634,6,1955,0
7634,7,2313,0
7634,8,2362,0
7634,9,1923,0
7635,0,1889,0
7635,1,1868,0
7635,2,1873,0
7635,3,2070,0
7635,4,2731,0
7635,5,2178,0
7635,6,1986,0
7635,7,1990,0
7635,8,2460,0
7635,9,1928,0
7636,0,2089,0
7636,1,2045,0
7636,2,2176,0
7636,3,2394,0
7636,4,2283,0
7636,5,2413,0
7636,6,2119,0
7636,7,2287,0
7636,8,2318,0
7636,9,2652,0
7637,0,2194,0
7637,1,2283,0
7637,2,2071,0
7637,3,1922,0
7637,4,2529,0
7637,5,2240,0
7637,6,1997,0
7637,7,2411,0
7637,8,2082,0
7637,9,2642,0
7638,0,1957,0
7638,1,1989,0
7638,2,1944,0
7638,3,1955,0
7638,4,2005,0
7638,5,1999,0
7638,6,2172,0
7638,7,2271,0
7638,8,2220,0
7638,9,2012,0
7639,0,2114,0
7639,1,1930,0
7639,2,1977,0
7639,3,2854,0
7639,4,2017,0
7639,5,1968,0
7639,6,2250,0
7639,7,2267,0
7639,8,1931,0
7639,9,2377,0
7640,0,2690,0
7640,1,2061,0
7640,2,3050,0
7640,3,1913,0
7640,4,1954,0
7640,5,2000,0
7640,6,2198,0
7640,7,2273,0
7640,8,1992,0
7640,9,1997,0
7641,0,2410,0
7641,1,1885,0
7641,2,1897,0
7641,3,1918,0
7641,4,1926,0
7641,5,1945,0
7641,6,2049,0
7641,7,2421,0
7641,8,2825,0
7641,9,2281,0
7642,0,4727,1
7642,1,4738,1
7642,2,4685,1
7642,3,4607,1
7642,4,5141,1
7642,5,4776,1
7642,6,4577,1
7642,7,4611,1
7642,8,4968,1
7642,9,4910,1
7643,0,5477,0
7643,1,5635,0
7643,2,4707,0
7643,3,5458,0
7643,4,5194,0
7643,5,5035,0
7643,6,5312,0
7643,7,5124,0
7643,8,4983,0
7643,9,4845,0
7644,0,5252,0
7644,1,5569,0
7644,2,4742,0
7644,3,5095,0
7644,4,5173,0
7644,5,4856,0
7644,6,4980,0
7644,7,5954,0
7644,8,5603,0
7644,9,5133,0
7645,0,4832,0
7645,1,5058,0
7645,2,4702,0
7645,3,5127,0
7645,4,5007,0
7645,5,5184,0
7645,6,4856,0
7645,7,5170,0
7645,8,4876,0
7645,9,5140,0
7646,0,5077,0
7646,1,4866,0
7646,2,5342,0
7646,3,5507,0
7646,4,5198,0
7646,5,4838,0
7646,6,5497,0
7646,7,6066,0
7646,8,5237,0
7646,9,5875,0
7647,0,5362,0
7647,1,5721,0
7647,2,5751,0
7647,3,5307,0
7647,4,5599,0
7647,5,5072,0
7647,6,4955,0
7647,7,5324,0
7647,8,4847,0
7647,9,5506,0
7648,0,5323,0
7648,1,5388,0
7648,2,5103,0
7648,3,5110,0
7648,4,5597,0
7648,5,4829,0
7648,6,4958,0
7648,7,5325,0
7648,8,4992,0
7648,9,5044,0
7649,0,4857,0
7649,1,5035,0
7649,2,5321,0
7649,3,5043,0
7649,4,5062,0
7649,5,5653,0
7649,6,5924,0
7649,7,5550,0
7649,8,5332,0
7649,9,5674,0
7650,0,4906,0
7650,1,4749,0
7650,2,4820,0
7650,3,5273,0
7650,4,4760,0
7650,5,5158,0
7650,6,4947,0
7650,7,4981,0
7650,8,5156,0
7650,9,4877,0
7651,0,7056,0
7651,1,6504,0
7651,2,7610,0
7651,3,7819,0
7651,4,8549,0
7651,5,7268,0
7651,6,7251,0
7651,7,8065,0
7651,8,6484,0
7651,9,6805,0
7652,0,6355,0
7652,1,7491,0
7652,2,6955,0
7652,3,7207,0
7652,4,7575,0
7652,5,8561,0
7652,6,6873,0
7652,7,7128,0
7652,8,7006,0
7652,9,7889,0
7653,0,7616,0
7653,1,6644,0
7653,2,7623,0
7653,3,7181,0
7653,4,6721,0
7653,5,6845,0
7653,6,6627,0
7653,7,6923,0
7653,8,7069,0
7653,9,7284,0
7654,0,6685,0
7654,1,7574,0
7654,2,7831,0
7654,3,6857,0
7654,4,7175,0
7654,5,7327,0
7654,6,8106,0
7654,7,6859,0
7654,8,7935,0
7654,9,7120,0
7655,0,6642,0
7655,1,7406,0
7655,2,6978,0
7655,3,6942,0
7655,4,6956,0
7655,5,6914,0
7655,6,6401,0
7655,7,7462,0
7655,8,6810,0
7655,9,7444,0
7656,0,7849,0
7656,1,7088,0
7656,2,7572,0
7656,3,8531,0
7656,4,7646,0
7656,5,7793,0
7656,6,8377,0
7656,7,8325,0
7656,8,6765,0
7656,9,8033,0
7657,0,7480,0
7657,1,7091,0
7657,2,8589,0
7657,3,7932,0
7657,4,7556,0
7657,5,7080,0
7657,6,9245,0
7657,7,7320,0
7657,8,7592,0
7657,9,7369,0
7658,0,6820,0
7658,1,7491,0
7658,2,7131,0
7658,3,7135,0
7658,4,6763,0
7658,5,7243,0
7658,6,7527,0
7658,7,7917,0
7658,8,8163,0
7658,9,8488,0
7659,0,7372,1
7659,1,7407,1
7659,2,6532,1
7659,3,6562,1
7659,4,7000,1
7659,5,6747,1
7659,6,7514,1
7659,7,9124,1
7659,8,7185,1
7659,9,7539,1
7660,0,8193,0
7660,1,9044,0
7660,2,7161,0
7660,3,6956,0
7660,4,7173,0
7660,5,8056,0
7660,6,7719,0
7660,7,8677,0
7660,8,7927,0
7660,9,8528,0
7661,0,8054,0
7661,1,8575,0
7661,2,8806,0
7661,3,8500,0
7661,4,7765,0
7661,5,8571,0
7661,6,8261,0
7661,7,7508,0
7661,8,8419,0
7661,9,8207,0
7662,0,8863,0
7662,1,8516,0
7662,2,8358,0
7662,3,6893,0
7662,4,6927,0
7662,5,7402,0
7662,6,6797,0
7662,7,8904,0
7662,8,7549,0
7662,9,8825,0
7663,0,7214,0
7663,1,8612,0
7663,2,7098,0
7663,3,6948,0
7663,4,7811,0
7663,5,7681,0
7663,6,7334,0
7663,7,7203,0
7663,8,8376,0
7663,9,8515,0
7664,0,7216,0
7664,1,8416,0
7664,2,7168,0
7664,3,7809,0
7664,4,7777,0
7664,5,9063,0
7664,6,7397,0
7664,7,12310,0
7664,8,7598,0
7664,9,7450,0
7665,0,8390,1
7665,1,7277,1
7665,2,8351,1
7665,3,7777,1
7665,4,7295,1
7665,5,8726,1
7665,6,9141,1
7665,7,8601,1
7665,8,8326,1
7665,9,11626,1
7666,0,8001,0
7666,1,7378,0
7666,2,7260,0
7666,3,7346,0
7666,4,8965,0
7666,5,8723,0
7666,6,8015,0
7666,7,8733,0
7666,8,8989,0
7666,9,7328,0
7667,0,7247,0
7667,1,8345,0
7667,2,8085,0
7667,3,8400,0
7667,4,8615,0
7667,5,7769,0
7667,6,7137,0
7667,7,6773,0
7667,8,8076,0
7667,9,7087,0
7668,0,7978,0
7668,1,7974,0
7668,2,8120,0
7668,3,7854,0
7668,4,7768,0
7668,5,8562,0
7668,6,7145,0
7668,7,7001,0
7668,8,7400,0
7668,9,7440,0
7669,0,7577,0
7669,1,8067,0
7669,2,7123,0
7669,3,7743,0
7669,4,8112,0
7669,5,7227,0
7669,6,7180,0
7669,7,6800,0
7669,8,7502,0
7669,9,7973,0
7670,0,7691,0
7670,1,8115,0
7670,2,7797,0
7670,3,7855,0
7670,4,8027,0
7670,5,7111,0
7670,6,7699,0
7670,7,6894,0
7670,8,7384,0
7670,9,7844,0
7671,0,8023,0
7671,1,7073,0
7671,2,7459,0
7671,3,7584,0
7671,4,8005,0
7671,5,7581,0
7671,6,6909,0
7671,7,7674,0
7671,8,8034,0
7671,9,7390,0
7672,0,7111,0
7672,1,6599,0
7672,2,7799,0
7672,3,6542,0
7672,4,7354,0
7672,5,6660,0
7672,6,7082,0
7672,7,7039,0
7672,8,6564,0
7672,9,6638,0
7673,0,6606,0
7673,1,7037,0
7673,2,6737,0
7673,3,6587,0
7673,4,6620,0
7673,5,6590,0
7673,6,6564,0
7673,7,7128,0
7673,8,7361,0
7673,9,6528,0
7674,0,8067,1
7674,1,7537,1
7674,2,6673,1
7674,3,6975,1
7674,4,7712,1
7674,5,7711,1
7674,6,7285,1
7674,7,7440,1
7674,8,7335,1
7674,9,6812,1
7675,0,8569,0
7675,1,7227,0
7675,2,7241,0
7675,3,7090,0
7675,4,6867,0
7675,5,8173,0
7675,6,7239,0
7675,7,7169,0
7675,8,6944,0
7675,9,7071,0
7676,0,8309,0
7676,1,8282,0
7676,2,7154,0
7676,3,7084,0
7676,4,6859,0
7676,5,7604,0
7676,6,7530,0
7676,7,6956,0
7676,8,6977,0
7676,9,7143,0
7677,0,7264,0
7677,1,6871,0
7677,2,7119,0
7677,3,6858,0
7677,4,6819,0
7677,5,6903,0
7677,6,6797,0
7677,7,6714,0
7677,8,7796,0
7677,9,7945,0
7678,0,10718,0
7678,1,10868,0
7678,2,9921,0
7678,3,9724,0
7678,4,12615,0
7678,5,10792,0
7678,6,10406,0
7678,7,10913,0
7678,8,11316,0
7678,9,10792,0
7679,0,10331,0
7679,1,13066,0
7679,2,11151,0
7679,3,11823,0
7679,4,9601,0
7679,5,11926,0
7679,6,10467,0
7679,7,10171,0
7679,8,11071,0
7679,9,10764,0
7680,0,12219,0
7680,1,12924,0
7680,2,10969,0
7680,3,9774,0
7680,4,10766,0
7680,5,10265,0
7680,6,10598,0
7680,7,10971,0
7680,8,11268,0
7680,9,11768,0
7681,0,10474,0
7681,1,11504,0
7681,2,12038,0
7681,3,12241,0
7681,4,10571,0
7681,5,11278,0
7681,6,10560,0
7681,7,13066,0
7681,8,10543,0
7681,9,10502,0
7682,0,12646,0
7682,1,10826,0
7682,2,11437,0
7682,3,11224,0
7682,4,11633,0
7682,5,11158,0
7682,6,11813,0
7682,7,11855,0
7682,8,11620,0
7682,9,12265,0
7683,0,12515,0
7683,1,12595,0
7683,2,12034,0
7683,3,11330,0
7683,4,10867,0
7683,5,12063,0
7683,6,11627,0
7683,7,11133,0
7683,8,12678,0
7683,9,11696,0
7684,0,13448,0
7684,1,11977,0
7684,2,18660,0
7684,3,13401,0
7684,4,10430,0
7684,5,11083,0
7684,6,11548,0
7684,7,9681,0
7684,8,11410,0
7684,9,11805,0
7685,0,12261,0
7685,1,11437,0
7685,2,11454,0
7685,3,10408,0
7685,4,11582,0
7685,5,12036,0
7685,6,11314,0
7685,7,11892,0
7685,8,10304,0
7685,9,11627,0
7686,0,12151,0
7686,1,12542,0
7686,2,13372,0
7686,3,12932,0
7686,4,11110,0
7686,5,12596,0
7686,6,11194,0
7686,7,12516,0
7686,8,12312,0
7686,9,10355,0
7687,0,10837,0
7687,1,12005,0
7687,2,15487,0
7687,3,11302,0
7687,4,9204,0
7687,5,11112,0
7687,6,10878,0
7687,7,10240,0
7687,8,10497,0
7687,9,9927,0
7688,0,11013,0
7688,1,11166,0
7688,2,11087,0
7688,3,9698,0
7688,4,9366,0
7688,5,8889,0
7688,6,9606,0
7688,7,10075,0
7688,8,9785,0
7688,9,10956,0
7689,0,11120,0
7689,1,11791,0
7689,2,11179,0
7689,3,11163,0
7689,4,9820,0
7689,5,11005,0
7689,6,11038,0
7689,7,9085,0
7689,8,11078,0
7689,9,9449,0
7690,0,10642,0
7690,1,10849,0
7690,2,10829,0
7690,3,11023,0
7690,4,9786,0
7690,5,10824,0
7690,6,11217,0
7690,7,11060,0
7690,8,10518,0
7690,9,10566,0
7691,0,9711,0
7691,1,10409,0
7691,2,11636,0
7691,3,11880,0
7691,4,10448,0
7691,5,10725,0
7691,6,10970,0
7691,7,12107,0
7691,8,11383,0
7691,9,9906,0
7692,0,10224,0
7692,1,11080,0
7692,2,11408,0
7692,3,9939,0
7692,4,11600,0
7692,5,11853,0
7692,6,12118,0
7692,7,10650,0
7692,8,11132,0
7692,9,10151,0
7693,0,11373,0
7693,1,11128,0
7693,2,10962,0
7693,3,10923,0
7693,4,11142,0
7693,5,11217,0
7693,6,10602,0
7693,7,12285,0
7693,8,11649,0
7693,9,11308,0
7694,0,11988,0
7694,1,12274,0
7694,2,10522,0
7694,3,9847,0
7694,4,10911,0
7694,5,10874,0
7694,6,11542,0
7694,7,12746,0
7694,8,10085,0
7694,9,11641,0
7695,0,10830,0
7695,1,9820,0
7695,2,10194,0
7695,3,10144,0
7695,4,11112,0
7695,5,10579,0
7695,6,10088,0
7695,7,11883,0
7695,8,10959,0
7695,9,11266,0
7696,0,1877,0
7696,1,2365,0
7696,2,1941,0
7696,3,1868,0
7696,4,2051,0
7696,5,1891,0
7696,6,2201,0
7696,7,1894,0
7696,8,2058,0
7696,9,1891,0
7697,0,1829,0
7697,1,1908,0
7697,2,1819,0
7697,3,1863,0
7697,4,1841,0
7697,5,1960,0
7697,6,2237,0
7697,7,1848,0
7697,8,1854,0
7697,9,1815,0
7698,0,2082,0
7698,1,2142,0
7698,2,2174,0
7698,3,2179,0
7698,4,2344,0
7698,5,2349,0
7698,6,2126,0
7698,7,1941,0
7698,8,2134,0
7698,9,1927,0
7699,0,1923,0
7699,1,1852,0
7699,2,1874,0
7699,3,1912,0
7699,4,2252,0
7699,5,2183,0
7699,6,2534,0
7699,7,2368,0
7699,8,2063,0
7699,9,2171,0
7700,0,2162,0
7700,1,2123,0
7700,2,2232,0
7700,3,2038,0
7700,4,2208,0
7700,5,1905,0
7700,6,1922,0
7700,7,2226,0
7700,8,2161,0
7700,9,2346,0
7701,0,2048,0
7701,1,1974,0
7701,2,2549,0
7701,3,2217,0
7701,4,2129,0
7701,5,1942,0
7701,6,2057,0
7701,7,2024,0
7701,8,2056,0
7701,9,2319,0
7702,0,1898,0
7702,1,1934,0
7702,2,2255,0
7702,3,2433,0
7702,4,2125,0
7702,5,2064,0
7702,6,2338,0
7702,7,2267,0
7702,8,1885,0
7702,9,2175,0
7703,0,1829,0
7703,1,1908,0
7703,2,2310,0
7703,3,2132,0
7703,4,1869,0
7703,5,1947,0
7703,6,2204,0
7703,7,2185,0
7703,8,2483,0
7703,9,2413,0
7704,0,1876,0
7704,1,2155,0
7704,2,1883,0
7704,3,1879,0
7704,4,1874,0
7704,5,1969,0
7704,6,1906,0
7704,7,2462,0
7704,8,1976,0
7704,9,1907,0
7705,0,2934,0
7705,1,3336,0
7705,2,4027,0
7705,3,3253,0
7705,4,3004,0
7705,5,3085,0
7705,6,3020,0
7705,7,2964,0
7705,8,3339,0
7705,9,2968,0
7706,0,3151,0
7706,1,3590,0
7706,2,3092,0
7706,3,3020,0
7706,4,3919,0
7706,5,3151,0
7706,6,3185,0
7706,7,3224,0
7706,8,3327,0
7706,9,3513,0
7707,0,3240,0
7707,1,3824,0
7707,2,4245,0
7707,3,3016,0
7707,4,2894,0
7707,5,3257,0
7707,6,3058,0
7707,7,3593,0
7707,8,2926,0
7707,9,3431,0
7708,0,3168,0
7708,1,3144,0
7708,2,3431,0
7708,3,3945,0
7708,4,3230,0
7708,5,3142,0
7708,6,3184,0
7708,7,3630,0
7708,8,3966,0
7708,9,3598,0
7709,0,3032,0
7709,1,3029,0
7709,2,3176,0
7709,3,4500,0
7709,4,4496,0
7709,5,3259,0
7709,6,3477,0
7709,7,4168,0
7709,8,3730,0
7709,9,3804,0
7710,0,3084,0
7710,1,3713,0
7710,2,4722,0
7710,3,3159,0
7710,4,3864,0
7710,5,2901,0
7710,6,4337,0
7710,7,3063,0
7710,8,3197,0
7710,9,3705,0
7711,0,3692,0
7711,1,3220,0
7711,2,3789,0
7711,3,4398,0
7711,4,2837,0
7711,5,3023,0
7711,6,2854,0
7711,7,3194,0
7711,8,3095,0
7711,9,2972,0
7712,0,2924,0
7712,1,3162,0
7712,2,3932,0
7712,3,3573,0
7712,4,3674,0
7712,5,4020,0
7712,6,3931,0
7712,7,3482,0
7712,8,3436,0
7712,9,3675,0
7713,0,3766,0
7713,1,3307,0
7713,2,3247,0
7713,3,3544,0
7713,4,3437,0
7713,5,2960,0
7713,6,3365,0
7713,7,3926,0
7713,8,3362,0
7713,9,3234,0
7714,0,3845,0
7714,1,3233,0
7714,2,3246,0
7714,3,3116,0
7714,4,3775,0
7714,5,3397,0
7714,6,3590,0
7714,7,3437,0
7714,8,3924,0
7714,9,3403,0
7715,0,2932,0
7715,1,3106,0
7715,2,3372,0
7715,3,2595,0
7715,4,3447,0
7715,5,3114,0
7715,6,2984,0
7715,7,3159,0
7715,8,3148,0
7715,9,2902,0
7716,0,3025,0
7716,1,3456,0
7716,2,3586,0
7716,3,3493,0
7716,4,3676,0
7716,5,3152,0
7716,6,2992,0
7716,7,2871,0
7716,8,3218,0
7716,9,3195,0
7717,0,3110,0
7717,1,2749,0
7717,2,2852,0
7717,3,2793,0
7717,4,2846,0
7717,5,2853,0
7717,6,3313,0
7717,7,3270,0
7717,8,2893,0
7717,9,2853,0
7718,0,3011,0
7718,1,3398,0
7718,2,2673,0
7718,3,2861,0
7718,4,3185,0
7718,5,3103,0
7718,6,3199,0
7718,7,3201,0
7718,8,2671,0
7718,9,3630,0
7719,0,3503,0
7719,1,2760,0
7719,2,2894,0
7719,3,2820,0
7719,4,3116,0
7719,5,2816,0
7719,6,3041,0
7719,7,2897,0
7719,8,3308,0
7719,9,3000,0
7720,0,3214,0
7720,1,3376,0
7720,2,3421,0
7720,3,3665,0
7720,4,3170,0
7720,5,3012,0
7720,6,4132,0
7720,7,4028,0
7720,8,3507,0
7720,9,3242,0
7721,0,2972,0
7721,1,3764,0
7721,2,4418,0
7721,3,3645,0
7721,4,4066,0
7721,5,3006,0
7721,6,2763,0
7721,7,3003,0
7721,8,3371,0
7721,9,3052,0
7722,0,3127,0
7722,1,2991,0
7722,2,3225,0
7722,3,3444,0
7722,4,3599,0
7722,5,4398,0
7722,6,3005,0
7722,7,3975,0
7722,8,3997,0
7722,9,3421,0
7723,0,4540,0
7723,1,4417,0
7723,2,4536,0
7723,3,4482,0
7723,4,4308,0
7723,5,4151,0
7723,6,4427,0
7723,7,4065,0
7723,8,4108,0
7723,9,4495,0
7724,0,4225,0
7724,1,4189,0
7724,2,4520,0
7724,3,4422,0
7724,4,4134,0
7724,5,4590,0
7724,6,4160,0
7724,7,4851,0
7724,8,4234,0
7724,9,4075,0
7725,0,4341,0
7725,1,4386,0
7725,2,4665,0
7725,3,4206,0
7725,4,4934,0
7725,5,4571,0
7725,6,4667,0
7725,7,4493,0
7725,8,5122,0
7725,9,4169,0
7726,0,4951,0
7726,1,4075,0
7726,2,4145,0
7726,3,4100,0
7726,4,4289,0
7726,5,4333,0
7726,6,4071,0
7726,7,4355,0
7726,8,4223,0
7726,9,4854,0
7727,0,4534,0
7727,1,4296,0
7727,2,4690,0
7727,3,4304,0
7727,4,4296,0
7727,5,4094,0
7727,6,4400,0
7727,7,4251,0
7727,8,4418,0
7727,9,4234,0
7728,0,5061,0
7728,1,4590,0
7728,2,4659,0
7728,3,4921,0
7728,4,4441,0
7728,5,4582,0
7728,6,4637,0
7728,7,4585,0
7728,8,4806,0
7728,9,4919,0
7729,0,4368,0
7729,1,4908,0
7729,2,4722,0
7729,3,4734,0
7729,4,4767,0
7729,5,4901,0
7729,6,4921,0
7729,7,5163,0
7729,8,5590,0
7729,9,5356,0
7730,0,4092,0
7730,1,4114,0
7730,2,4754,0
7730,3,4174,0
7730,4,4846,0
7730,5,4221,0
7730,6,4490,0
7730,7,4597,0
7730,8,4121,0
7730,9,4380,0
7731,0,4934,0
7731,1,4199,0
7731,2,4927,0
7731,3,4262,0
7731,4,4931,0
7731,5,4784,0
7731,6,4480,0
7731,7,4820,0
7731,8,4739,0
7731,9,4793,0
7732,0,8192,0
7732,1,8384,0
7732,2,8863,0
7732,3,8779,0
7732,4,9402,0
7732,5,8269,0
7732,6,7703,0
7732,7,8095,0
7732,8,7621,0
7732,9,8512,0
7733,0,9255,0
7733,1,7811,0
7733,2,9058,0
7733,3,8137,0
7733,4,8849,0
7733,5,8524,0
7733,6,8453,0
7733,7,6820,0
7733,8,7344,0
7733,9,7375,0
7734,0,7758,0
7734,1,8004,0
7734,2,7239,0
7734,3,7810,0
7734,4,7277,0
7734,5,6845,0
7734,6,7461,0
7734,7,8539,0
7734,8,9147,0
7734,9,7667,0
7735,0,7027,0
7735,1,6776,0
7735,2,7642,0
7735,3,7746,0
7735,4,7794,0
7735,5,7432,0
7735,6,6662,0
7735,7,8082,0
7735,8,8935,0
7735,9,8069,0
7736,0,7370,0
7736,1,6876,0
7736,2,7574,0
7736,3,7465,0
7736,4,7736,0
7736,5,9648,0
7736,6,8063,0
7736,7,8269,0
7736,8,9795,0
7736,9,8287,0
7737,0,8580,0
7737,1,9107,0
7737,2,9540,0
7737,3,9100,0
7737,4,9680,0
7737,5,8623,0
7737,6,8560,0
7737,7,10208,0
7737,8,10476,0
7737,9,9733,0
7738,0,7326,0
7738,1,7621,0
7738,2,9000,0
7738,3,7043,0
7738,4,8843,0
7738,5,8613,0
7738,6,7888,0
7738,7,8432,0
7738,8,8877,0
7738,9,8741,0
7739,0,9355,0
7739,1,8153,0
7739,2,6923,0
7739,3,7048,0
7739,4,8141,0
7739,5,7644,0
7739,6,8464,0
7739,7,8471,0
7739,8,8233,0
7739,9,7869,0
7740,0,9392,0
7740,1,9207,0
7740,2,9617,0
7740,3,8518,0
7740,4,9641,0
7740,5,8377,0
7740,6,9987,0
7740,7,8025,0
7740,8,7785,0
7740,9,6977,0
7741,0,6920,0
7741,1,7640,0
7741,2,7015,0
7741,3,8484,0
7741,4,7554,0
7741,5,7426,0
7741,6,6651,0
7741,7,7617,0
7741,8,6591,0
7741,9,6784,0
7742,0,8619,0
7742,1,7243,0
7742,2,6397,0
7742,3,6505,0
7742,4,7805,0
7742,5,7827,0
7742,6,8007,0
7742,7,7364,0
7742,8,7506,0
7742,9,7000,0
7743,0,7317,0
