ds,it,ndpso_span,fairsh_span
434,0,6.666666666666667,3.242857142857143
434,1,5.375,3.242857142857143
434,2,4.777777777777778,3.242857142857143
434,3,6.666666666666667,3.242857142857143
434,4,5.095238095238095,3.242857142857143
434,5,3.5625,3.242857142857143
434,6,7.142857142857142,3.242857142857143
434,7,5.714285714285714,3.242857142857143
434,8,6.666666666666667,3.242857142857143
434,9,6.666666666666667,3.242857142857143
435,0,4.130434782608695,1.853211009174312
435,1,4.217391304347826,1.853211009174312
435,2,4.130434782608695,1.853211009174312
435,3,3.4615384615384617,1.853211009174312
435,4,9.4,1.853211009174312
435,5,7.434782608695652,1.853211009174312
435,6,4.217391304347826,1.853211009174312
435,7,9.4,1.853211009174312
435,8,2.045977011494253,1.853211009174312
435,9,23.5,1.853211009174312
436,0,34.4,12.285714285714285
436,1,27.11111111111111,12.285714285714285
436,2,42.33333333333333,12.285714285714285
436,3,28.2,12.285714285714285
436,4,22.181818181818183,12.285714285714285
436,5,36.90909090909091,12.285714285714285
436,6,20.22222222222222,12.285714285714285
436,7,16.545454545454547,12.285714285714285
436,8,33.27272727272727,12.285714285714285
436,9,31.444444444444443,12.285714285714285
437,0,14.782608695652172,5.277777777777778
437,1,9.391304347826088,5.277777777777778
437,2,8.066666666666666,5.277777777777778
437,3,9.761904761904763,5.277777777777778
437,4,9.634615384615385,5.277777777777778
437,5,13,5.277777777777778
437,6,13,5.277777777777778
437,7,14.4,5.277777777777778
437,8,7.069444444444445,5.277777777777778
437,9,8.541666666666666,5.277777777777778
438,0,5,3.5257731958762886
438,1,8.285714285714286,3.5257731958762886
438,2,4,3.5257731958762886
438,3,5.444444444444445,3.5257731958762886
438,4,7.592592592592593,3.5257731958762886
438,5,7.592592592592593,3.5257731958762886
438,6,5.857142857142858,3.5257731958762886
438,7,11.592592592592592,3.5257731958762886
438,8,5,3.5257731958762886
438,9,5.353535353535353,3.5257731958762886
439,0,35,16.375
439,1,22.853658536585368,16.375
439,2,28,16.375
439,3,36.333333333333336,16.375
439,4,33.45454545454545,16.375
439,5,67,16.375
439,6,67,16.375
439,7,33.5,16.375
439,8,41.55555555555556,16.375
439,9,25.785714285714285,16.375
440,0,17.428571428571427,8.376623376623376
440,1,31.476190476190474,8.376623376623376
440,2,11.1,8.376623376623376
440,3,11.697674418604652,8.376623376623376
440,4,22,8.376623376623376
440,5,13.038461538461538,8.376623376623376
440,6,15.25,8.376623376623376
440,7,24.166666666666664,8.376623376623376
440,8,14.337837837837837,8.376623376623376
440,9,13.615384615384615,8.376623376623376
441,0,10.765625,7.977777777777778
441,1,9.203125,7.977777777777778
441,2,13.512195121951219,7.977777777777778
441,3,10.575,7.977777777777778
441,4,16.24390243902439,7.977777777777778
441,5,9.38888888888889,7.977777777777778
441,6,34,7.977777777777778
441,7,46.75,7.977777777777778
441,8,11.46031746031746,7.977777777777778
441,9,10.35,7.977777777777778
442,0,10.4,3
442,1,6.315789473684211,3
442,2,10.909090909090908,3
442,3,8.666666666666666,3
442,4,6.75,3
442,5,4.625,3
442,6,6.933333333333334,3
442,7,7.5,3
442,8,4.64,3
442,9,17.333333333333332,3
443,0,6.117647058823529,1.5569620253164558
443,1,3.586206896551724,1.5569620253164558
443,2,3.838709677419355,1.5569620253164558
443,3,14.857142857142858,1.5569620253164558
443,4,4.958333333333333,1.5569620253164558
443,5,2.86046511627907,1.5569620253164558
443,6,3.4166666666666665,1.5569620253164558
443,7,5.409090909090909,1.5569620253164558
443,8,4.931034482758621,1.5569620253164558
443,9,3.5142857142857142,1.5569620253164558
444,0,1.8461538461538463,1.0254237288135593
444,1,1.236842105263158,1.0254237288135593
444,2,1.6133333333333333,1.0254237288135593
444,3,1.5921052631578947,1.0254237288135593
444,4,1.9259259259259258,1.0254237288135593
444,5,2.0285714285714285,1.0254237288135593
444,6,1.7634408602150538,1.0254237288135593
444,7,2.857142857142857,1.0254237288135593
444,8,1.5135135135135136,1.0254237288135593
444,9,1.7833333333333334,1.0254237288135593
445,0,7.34375,5.7317073170731705
445,1,7.972972972972973,5.7317073170731705
445,2,9.3,5.7317073170731705
445,3,9.5,5.7317073170731705
445,4,18.666666666666668,5.7317073170731705
445,5,7.833333333333333,5.7317073170731705
445,6,10.333333333333334,5.7317073170731705
445,7,8.10344827586207,5.7317073170731705
445,8,8.392857142857142,5.7317073170731705
445,9,7.34375,5.7317073170731705
446,0,4.565789473684211,3.1645569620253164
446,1,29.6,3.1645569620253164
446,2,11.864864864864865,3.1645569620253164
446,3,6.333333333333333,3.1645569620253164
446,4,7.533333333333333,3.1645569620253164
446,5,10.272727272727273,3.1645569620253164
446,6,8.866666666666667,3.1645569620253164
446,7,6.806451612903226,3.1645569620253164
446,8,29.6,3.1645569620253164
446,9,13.454545454545455,3.1645569620253164
447,0,5.045454545454546,1.9833333333333334
447,1,3.0952380952380953,1.9833333333333334
447,2,4.8,1.9833333333333334
447,3,6.3428571428571425,1.9833333333333334
447,4,7.304347826086956,1.9833333333333334
447,5,3.5869565217391304,1.9833333333333334
447,6,2.522727272727273,1.9833333333333334
447,7,6.3428571428571425,1.9833333333333334
447,8,3.592233009708738,1.9833333333333334
447,9,7.636363636363637,1.9833333333333334
448,0,25.272727272727273,8.725
448,1,22.214285714285715,8.725
448,2,19.857142857142858,8.725
448,3,21.75,8.725
448,4,19.333333333333332,8.725
448,5,25.916666666666668,8.725
448,6,17.31578947368421,8.725
448,7,18.31578947368421,8.725
448,8,17.4,8.725
448,9,19.333333333333332,8.725
449,0,12.633333333333333,4.901408450704225
449,1,10.047619047619047,4.901408450704225
449,2,12.981132075471699,4.901408450704225
449,3,15.791666666666666,4.901408450704225
449,4,9.942857142857143,4.901408450704225
449,5,7.535714285714286,4.901408450704225
449,6,10.243243243243244,4.901408450704225
449,7,12.411764705882353,4.901408450704225
449,8,11.484848484848484,4.901408450704225
449,9,22.294117647058822,4.901408450704225
450,0,13.347826086956522,2.975609756097561
450,1,8.236842105263158,2.975609756097561
450,2,13.56,2.975609756097561
450,3,76.75,2.975609756097561
450,4,4.305882352941176,2.975609756097561
450,5,6,2.975609756097561
450,6,13.347826086956522,2.975609756097561
450,7,13.56,2.975609756097561
450,8,76.75,2.975609756097561
450,9,13.2,2.975609756097561
451,0,6.05,3.1842105263157894
451,1,10.083333333333334,3.1842105263157894
451,2,4.782608695652174,3.1842105263157894
451,3,23.5,3.1842105263157894
451,4,6.285714285714286,3.1842105263157894
451,5,11.428571428571429,3.1842105263157894
451,6,6.111111111111111,3.1842105263157894
451,7,8.25,3.1842105263157894
451,8,4.631578947368421,3.1842105263157894
451,9,5.875,3.1842105263157894
452,0,4.684210526315789,1.4814814814814814
452,1,3.869565217391304,1.4814814814814814
452,2,3.0689655172413794,1.4814814814814814
452,3,2.52,1.4814814814814814
452,4,2.6666666666666665,1.4814814814814814
452,5,3.2962962962962963,1.4814814814814814
452,6,2.423076923076923,1.4814814814814814
452,7,5.097560975609756,1.4814814814814814
452,8,2.1,1.4814814814814814
452,9,3.2962962962962963,1.4814814814814814
453,0,1.6017699115044248,0.9186991869918699
453,1,5.0476190476190474,0.9186991869918699
453,2,5.0476190476190474,0.9186991869918699
453,3,2.7027027027027026,0.9186991869918699
453,4,2.4285714285714284,0.9186991869918699
453,5,2.2872340425531914,0.9186991869918699
453,6,5.1,0.9186991869918699
453,7,1.7857142857142858,0.9186991869918699
453,8,2.380952380952381,0.9186991869918699
453,9,5.0476190476190474,0.9186991869918699
454,0,24.1,6.526315789473684
454,1,35.2,6.526315789473684
454,2,24.1,6.526315789473684
454,3,54,6.526315789473684
454,4,12.025641025641026,6.526315789473684
454,5,17.714285714285715,6.526315789473684
454,6,20.42857142857143,6.526315789473684
454,7,17.214285714285715,6.526315789473684
454,8,48.2,6.526315789473684
454,9,40.166666666666664,6.526315789473684
455,0,5.860759493670886,3.0987654320987654
455,1,13.294117647058824,3.0987654320987654
455,2,8.846153846153847,3.0987654320987654
455,3,9.04,3.0987654320987654
455,4,9.2,3.0987654320987654
455,5,14.125,3.0987654320987654
455,6,5.870967741935484,3.0987654320987654
455,7,7.419354838709677,3.0987654320987654
455,8,7.320754716981133,3.0987654320987654
455,9,13.294117647058824,3.0987654320987654
456,0,6.125,1.7107438016528926
456,1,7.133333333333334,1.7107438016528926
456,2,11.529411764705882,1.7107438016528926
456,3,2.9705882352941178,1.7107438016528926
456,4,5.583333333333333,1.7107438016528926
456,5,7.973684210526316,1.7107438016528926
456,6,5.297297297297297,1.7107438016528926
456,7,5.9393939393939394,1.7107438016528926
456,8,5.764705882352941,1.7107438016528926
456,9,5.6,1.7107438016528926
457,0,64.8,9.297297297297296
457,1,17.200000000000003,9.297297297297296
457,2,19.82051282051282,9.297297297297296
457,3,32.4,9.297297297297296
457,4,81,9.297297297297296
457,5,17.95,9.297297297297296
457,6,45.875,9.297297297297296
457,7,26.214285714285715,9.297297297297296
457,8,21.6,9.297297297297296
457,9,45.875,9.297297297297296
458,0,8.8,4.730769230769231
458,1,9.463768115942027,4.730769230769231
458,2,14.192307692307692,4.730769230769231
458,3,10.852941176470589,4.730769230769231
458,4,7.857142857142857,4.730769230769231
458,5,9.210526315789474,4.730769230769231
458,6,7.136363636363637,4.730769230769231
458,7,10,4.730769230769231
458,8,19,4.730769230769231
458,9,9.515151515151516,4.730769230769231
459,0,6.148148148148148,2.8230088495575223
459,1,6.029411764705882,2.8230088495575223
459,2,6.228571428571429,2.8230088495575223
459,3,7.071428571428571,2.8230088495575223
459,4,8.875,2.8230088495575223
459,5,8.541666666666666,2.8230088495575223
459,6,11.38888888888889,2.8230088495575223
459,7,5.724137931034483,2.8230088495575223
459,8,5.711538461538462,2.8230088495575223
459,9,7.068965517241379,2.8230088495575223
460,0,8.048780487804878,6.365853658536586
460,1,16.18181818181818,6.365853658536586
460,2,14.363636363636363,6.365853658536586
460,3,14.909090909090908,6.365853658536586
460,4,10.294117647058824,6.365853658536586
460,5,8.615384615384617,6.365853658536586
460,6,15.454545454545453,6.365853658536586
460,7,7.414634146341463,6.365853658536586
460,8,21.857142857142858,6.365853658536586
460,9,9.423076923076923,6.365853658536586
461,0,12.166666666666668,3.8125
461,1,18.166666666666664,3.8125
461,2,16.25,3.8125
461,3,7.384615384615385,3.8125
461,4,8,3.8125
461,5,10.416666666666666,3.8125
461,6,10.083333333333334,3.8125
461,7,6.083333333333333,3.8125
461,8,10.416666666666666,3.8125
461,9,10.166666666666666,3.8125
462,0,3.466666666666667,2.2317073170731705
462,1,3.4615384615384617,2.2317073170731705
462,2,3.4461538461538463,2.2317073170731705
462,3,3.8666666666666667,2.2317073170731705
462,4,3.4556962025316453,2.2317073170731705
462,5,2.688888888888889,2.2317073170731705
462,6,2.905172413793103,2.2317073170731705
462,7,5.472727272727273,2.2317073170731705
462,8,3.1728395061728394,2.2317073170731705
462,9,4.5777777777777775,2.2317073170731705
463,0,21.571428571428573,14.210526315789474
463,1,34.125,14.210526315789474
463,2,20.375,14.210526315789474
463,3,19.68,14.210526315789474
463,4,34.75,14.210526315789474
463,5,18.38095238095238,14.210526315789474
463,6,19,14.210526315789474
463,7,20.142857142857142,14.210526315789474
463,8,20.428571428571427,14.210526315789474
463,9,17.941176470588236,14.210526315789474
464,0,21.75,7.000000000000001
464,1,26.75,7.000000000000001
464,2,12.875,7.000000000000001
464,3,45.33333333333333,7.000000000000001
464,4,41,7.000000000000001
464,5,18.176470588235293,7.000000000000001
464,6,11.899999999999999,7.000000000000001
464,7,18.058823529411764,7.000000000000001
464,8,41,7.000000000000001
464,9,21.5,7.000000000000001
465,0,7.879518072289156,5
465,1,7.133333333333333,5
465,2,8.816326530612244,5
465,3,8.651162790697676,5
465,4,7.655172413793103,5
465,5,6.352941176470588,5
465,6,9.479999999999999,5
465,7,6.366666666666666,5
465,8,8.093023255813954,5
465,9,7.0361445783132535,5
466,0,33.4,21.57894736842105
466,1,30.045454545454547,21.57894736842105
466,2,30.078947368421055,21.57894736842105
466,3,34.31578947368421,21.57894736842105
466,4,33.4,21.57894736842105
466,5,43.888888888888886,21.57894736842105
466,6,49.6,21.57894736842105
466,7,49.6,21.57894736842105
466,8,27.710526315789476,21.57894736842105
466,9,57.45454545454545,21.57894736842105
467,0,13.93939393939394,9.453333333333333
467,1,26.22222222222222,9.453333333333333
467,2,24.333333333333332,9.453333333333333
467,3,24.333333333333332,9.453333333333333
467,4,26.22222222222222,9.453333333333333
467,5,21.71666666666667,9.453333333333333
467,6,12.867647058823529,9.453333333333333
467,7,32.666666666666664,9.453333333333333
467,8,17.766666666666666,9.453333333333333
467,9,18.333333333333332,9.453333333333333
468,0,14.318181818181818,8.5
468,1,33.473684210526315,8.5
468,2,15.590909090909092,8.5
468,3,16.57894736842105,8.5
468,4,23.444444444444443,8.5
468,5,16.894736842105264,8.5
468,6,10.736842105263158,8.5
468,7,27.63157894736842,8.5
468,8,57.66666666666667,8.5
468,9,20.272727272727273,8.5
469,0,6.5,3.108108108108108
469,1,8.923076923076923,3.108108108108108
469,2,10,3.108108108108108
469,3,6.2,3.108108108108108
469,4,14.5,3.108108108108108
469,5,9.666666666666666,3.108108108108108
469,6,12,3.108108108108108
469,7,4.888888888888889,3.108108108108108
469,8,6.135135135135136,3.108108108108108
469,9,7.875,3.108108108108108
470,0,5.4,1.6233766233766234
470,1,4.409090909090909,1.6233766233766234
470,2,3.2203389830508478,1.6233766233766234
470,3,7.461538461538462,1.6233766233766234
470,4,5.388888888888889,1.6233766233766234
470,5,4.409090909090909,1.6233766233766234
470,6,5.388888888888889,1.6233766233766234
470,7,2.869565217391304,1.6233766233766234
470,8,3.2051282051282053,1.6233766233766234
470,9,2.5,1.6233766233766234
471,0,2.6041666666666665,1.0714285714285714
471,1,6,1.0714285714285714
471,2,2.973684210526316,1.0714285714285714
471,3,4.653846153846154,1.0714285714285714
471,4,9,1.0714285714285714
471,5,2.21875,1.0714285714285714
471,6,10.416666666666666,1.0714285714285714
471,7,2.493150684931507,1.0714285714285714
471,8,3.323529411764706,1.0714285714285714
471,9,3.896551724137931,1.0714285714285714
472,0,19.272727272727273,5.902439024390244
472,1,17.666666666666668,5.902439024390244
472,2,11.444444444444445,5.902439024390244
472,3,8.545454545454545,5.902439024390244
472,4,11.65,5.902439024390244
472,5,11,5.902439024390244
472,6,9.217391304347826,5.902439024390244
472,7,16.307692307692307,5.902439024390244
472,8,10.6,5.902439024390244
472,9,30.285714285714285,5.902439024390244
473,0,65,3.210526315789474
473,1,65,3.210526315789474
473,2,32.5,3.210526315789474
473,3,39.5,3.210526315789474
473,4,16.083333333333332,3.210526315789474
473,5,10,3.210526315789474
473,6,14.444444444444445,3.210526315789474
473,7,65,3.210526315789474
473,8,6.96,3.210526315789474
473,9,6.5,3.210526315789474
474,0,3.573529411764706,2.059322033898305
474,1,8.678571428571429,2.059322033898305
474,2,3.3333333333333335,2.059322033898305
474,3,4.66,2.059322033898305
474,4,17.88888888888889,2.059322033898305
474,5,8.1,2.059322033898305
474,6,3.2837837837837838,2.059322033898305
474,7,5.2,2.059322033898305
474,8,4.735294117647059,2.059322033898305
474,9,13,2.059322033898305
475,0,40.75,9.078947368421053
475,1,20.875,9.078947368421053
475,2,18.11111111111111,9.078947368421053
475,3,32.42857142857143,9.078947368421053
475,4,29.555555555555557,9.078947368421053
475,5,17.46153846153846,9.078947368421053
475,6,51.6,9.078947368421053
475,7,51.6,9.078947368421053
475,8,15.285714285714286,9.078947368421053
475,9,45.4,9.078947368421053
476,0,134,4.2439024390243905
476,1,14.105263157894736,4.2439024390243905
476,2,29.77777777777778,4.2439024390243905
476,3,26.9,4.2439024390243905
476,4,14.105263157894736,4.2439024390243905
476,5,134,4.2439024390243905
476,6,14.88888888888889,4.2439024390243905
476,7,7.542857142857143,4.2439024390243905
476,8,9.642857142857142,4.2439024390243905
476,9,7.052631578947368,4.2439024390243905
477,0,13.083333333333334,3
477,1,7.657894736842105,3
477,2,5.064516129032258,3
477,3,4.276190476190476,3
477,4,5.596153846153846,3
477,5,6.461538461538462,3
477,6,7.85,3
477,7,6.851851851851852,3
477,8,6.851851851851852,3
477,9,10.777777777777779,3
478,0,9.25,3.1714285714285713
478,1,15.857142857142858,3.1714285714285713
478,2,9.083333333333334,3.1714285714285713
478,3,6.484848484848484,3.1714285714285713
478,4,14.571428571428571,3.1714285714285713
478,5,5,3.1714285714285713
478,6,9.083333333333334,3.1714285714285713
478,7,7.4,3.1714285714285713
478,8,6.166666666666667,3.1714285714285713
478,9,9.59090909090909,3.1714285714285713
479,0,5.928571428571429,1.5512820512820513
479,1,5.761904761904762,1.5512820512820513
479,2,7.117647058823529,1.5512820512820513
479,3,23.5,1.5512820512820513
479,4,4.526315789473684,1.5512820512820513
479,5,6.368421052631579,1.5512820512820513
479,6,4.033333333333333,1.5512820512820513
479,7,2.7391304347826084,1.5512820512820513
479,8,6.321428571428571,1.5512820512820513
479,9,7.833333333333333,1.5512820512820513
480,0,2.3333333333333335,1.054054054054054
480,1,4.886363636363637,1.054054054054054
480,2,2.138888888888889,1.054054054054054
480,3,3.0789473684210527,1.054054054054054
480,4,1.9456521739130435,1.054054054054054
480,5,3.92,1.054054054054054
480,6,7.857142857142857,1.054054054054054
480,7,5.571428571428571,1.054054054054054
480,8,2.1636363636363636,1.054054054054054
480,9,2.391304347826087,1.054054054054054
481,0,38.666666666666664,6.5675675675675675
481,1,10.91891891891892,6.5675675675675675
481,2,12,6.5675675675675675
481,3,9.352941176470589,6.5675675675675675
481,4,38.666666666666664,6.5675675675675675
481,5,33.142857142857146,6.5675675675675675
481,6,13.647058823529411,6.5675675675675675
481,7,19.333333333333332,6.5675675675675675
481,8,27,6.5675675675675675
481,9,16.571428571428573,6.5675675675675675
482,0,6.466666666666667,3.074074074074074
482,1,6.033333333333333,3.074074074074074
482,2,5.705882352941177,3.074074074074074
482,3,9.526315789473685,3.074074074074074
482,4,8.552631578947368,3.074074074074074
482,5,4.081967213114754,3.074074074074074
482,6,10.285714285714286,3.074074074074074
482,7,5.2631578947368425,3.074074074074074
482,8,7.578947368421052,3.074074074074074
482,9,5.928571428571429,3.074074074074074
483,0,3.84375,2.139130434782609
483,1,2.86046511627907,2.139130434782609
483,2,5.739130434782608,2.139130434782609
483,3,29,2.139130434782609
483,4,4.714285714285714,2.139130434782609
483,5,6.6,2.139130434782609
483,6,6.675675675675675,2.139130434782609
483,7,5.744186046511628,2.139130434782609
483,8,6.333333333333333,2.139130434782609
483,9,12.88888888888889,2.139130434782609
484,0,25.642857142857142,10.878787878787879
484,1,29,10.878787878787879
484,2,29,10.878787878787879
484,3,35,10.878787878787879
484,4,34.27272727272727,10.878787878787879
484,5,25.833333333333332,10.878787878787879
484,6,62.833333333333336,10.878787878787879
484,7,24.730769230769234,10.878787878787879
484,8,41.888888888888886,10.878787878787879
484,9,28,10.878787878787879
485,0,14.08695652173913,4.4625
485,1,12,4.4625
485,2,7.5102040816326525,4.4625
485,3,11.866666666666667,4.4625
485,4,21.6,4.4625
485,5,14.08695652173913,4.4625
485,6,8.98,4.4625
485,7,12,4.4625
485,8,13.222222222222221,4.4625
485,9,5.904761904761905,4.4625
486,0,11.5,3.5728155339805827
486,1,20.444444444444443,3.5728155339805827
486,2,16.88888888888889,3.5728155339805827
486,3,6.12962962962963,3.5728155339805827
486,4,7.45,3.5728155339805827
486,5,11.5,3.5728155339805827
486,6,74.5,3.5728155339805827
486,7,37.25,3.5728155339805827
486,8,38,3.5728155339805827
486,9,19,3.5728155339805827
487,0,0.6866197183098591,0.9788732394366197
487,1,0.6866197183098591,0.9788732394366197
487,2,0.6866197183098591,0.9788732394366197
487,3,0.6866197183098591,0.9788732394366197
487,4,0.6866197183098591,0.9788732394366197
487,5,0.6866197183098591,0.9788732394366197
487,6,0.6866197183098591,0.9788732394366197
487,7,0.6866197183098591,0.9788732394366197
487,8,0.6866197183098591,0.9788732394366197
487,9,0.6866197183098591,0.9788732394366197
488,0,0.10411622276029056,0.12590799031476999
488,1,0.10411622276029056,0.12590799031476999
488,2,0.10411622276029056,0.12590799031476999
488,3,0.10411622276029056,0.12590799031476999
488,4,0.10411622276029056,0.12590799031476999
488,5,0.10411622276029056,0.12590799031476999
488,6,0.10411622276029056,0.12590799031476999
488,7,0.10411622276029056,0.12590799031476999
488,8,0.10411622276029056,0.12590799031476999
488,9,0.10411622276029056,0.12590799031476999
489,0,0.25534441805225655,0.25534441805225655
489,1,0.25534441805225655,0.25534441805225655
489,2,0.25534441805225655,0.25534441805225655
489,3,0.25534441805225655,0.25534441805225655
489,4,0.25534441805225655,0.25534441805225655
489,5,0.25534441805225655,0.25534441805225655
489,6,0.25534441805225655,0.25534441805225655
489,7,0.25534441805225655,0.25534441805225655
489,8,0.25534441805225655,0.25534441805225655
489,9,0.25534441805225655,0.25534441805225655
490,0,1.1195652173913044,1.2536231884057971
490,1,1.1195652173913044,1.2536231884057971
490,2,1.1195652173913044,1.2536231884057971
490,3,1.1195652173913044,1.2536231884057971
490,4,1.1195652173913044,1.2536231884057971
490,5,1.1195652173913044,1.2536231884057971
490,6,1.1195652173913044,1.2536231884057971
490,7,1.1195652173913044,1.2536231884057971
490,8,1.1195652173913044,1.2536231884057971
490,9,1.1195652173913044,1.2536231884057971
491,0,0.5385996409335727,0.710951526032316
491,1,0.5385996409335727,0.710951526032316
491,2,0.5385996409335727,0.710951526032316
491,3,0.5385996409335727,0.710951526032316
491,4,0.5385996409335727,0.710951526032316
491,5,0.5385996409335727,0.710951526032316
491,6,0.5385996409335727,0.710951526032316
491,7,0.5385996409335727,0.710951526032316
491,8,0.5385996409335727,0.710951526032316
491,9,0.5385996409335727,0.710951526032316
492,0,0.8203592814371257,0.8203592814371257
492,1,0.8203592814371257,0.8203592814371257
492,2,0.8203592814371257,0.8203592814371257
492,3,0.8203592814371257,0.8203592814371257
492,4,0.8203592814371257,0.8203592814371257
492,5,0.8203592814371257,0.8203592814371257
492,6,0.8203592814371257,0.8203592814371257
492,7,0.8203592814371257,0.8203592814371257
492,8,0.8203592814371257,0.8203592814371257
492,9,0.8203592814371257,0.8203592814371257
493,0,2.2388059701492535,2.5820895522388057
493,1,2.2388059701492535,2.5820895522388057
493,2,2.2388059701492535,2.5820895522388057
493,3,2.2388059701492535,2.5820895522388057
493,4,2.2388059701492535,2.5820895522388057
493,5,2.2388059701492535,2.5820895522388057
493,6,2.2388059701492535,2.5820895522388057
493,7,2.2388059701492535,2.5820895522388057
493,8,2.2388059701492535,2.5820895522388057
493,9,2.2388059701492535,2.5820895522388057
494,0,0.7378640776699029,0.9611650485436893
494,1,0.7378640776699029,0.9611650485436893
494,2,0.7378640776699029,0.9611650485436893
494,3,0.7378640776699029,0.9611650485436893
494,4,0.7378640776699029,0.9611650485436893
494,5,0.7378640776699029,0.9611650485436893
494,6,0.7378640776699029,0.9611650485436893
494,7,0.7378640776699029,0.9611650485436893
494,8,0.7378640776699029,0.9611650485436893
494,9,0.7378640776699029,0.9611650485436893
495,0,0.5950413223140496,0.6868044515103339
495,1,0.5950413223140496,0.6868044515103339
495,2,0.5950413223140496,0.6868044515103339
495,3,0.5950413223140496,0.6868044515103339
495,4,0.5950413223140496,0.6868044515103339
495,5,0.5950413223140496,0.6868044515103339
495,6,0.5950413223140496,0.6868044515103339
495,7,0.5950413223140496,0.6868044515103339
495,8,0.5950413223140496,0.6868044515103339
495,9,0.5950413223140496,0.6868044515103339
496,0,0.8106995884773662,0.7576923076923077
496,1,0.8106995884773662,0.7576923076923077
496,2,0.8106995884773662,0.7576923076923077
496,3,0.8106995884773662,0.7576923076923077
496,4,0.8429319371727748,0.7576923076923077
496,5,0.8429319371727748,0.7576923076923077
496,6,0.7576923076923077,0.7576923076923077
496,7,0.7576923076923077,0.7576923076923077
496,8,0.7576923076923077,0.7576923076923077
496,9,0.8106995884773662,0.7576923076923077
497,0,0.25,0.25
497,1,0.25,0.25
497,2,0.25,0.25
497,3,0.25,0.25
497,4,0.25,0.25
497,5,0.25,0.25
497,6,0.25,0.25
497,7,0.25,0.25
497,8,0.25,0.25
497,9,0.25,0.25
498,0,0.10813823857302118,0.10813823857302118
498,1,0.10813823857302118,0.10813823857302118
498,2,0.10813823857302118,0.10813823857302118
498,3,0.10813823857302118,0.10813823857302118
498,4,0.10813823857302118,0.10813823857302118
498,5,0.10813823857302118,0.10813823857302118
498,6,0.10813823857302118,0.10813823857302118
498,7,0.10813823857302118,0.10813823857302118
498,8,0.10813823857302118,0.10813823857302118
498,9,0.10813823857302118,0.10813823857302118
499,0,1.2689655172413794,1.2689655172413794
499,1,1.2689655172413794,1.2689655172413794
499,2,1.3285198555956679,1.2689655172413794
499,3,1.2689655172413794,1.2689655172413794
499,4,1.2737226277372262,1.2689655172413794
499,5,1.2689655172413794,1.2689655172413794
499,6,1.2689655172413794,1.2689655172413794
499,7,1.2689655172413794,1.2689655172413794
499,8,1.3285198555956679,1.2689655172413794
499,9,1.2689655172413794,1.2689655172413794
500,0,0.6912878787878788,0.6912878787878788
500,1,0.6912878787878788,0.6912878787878788
500,2,0.6912878787878788,0.6912878787878788
500,3,0.6912878787878788,0.6912878787878788
500,4,0.6912878787878788,0.6912878787878788
500,5,0.6912878787878788,0.6912878787878788
500,6,0.6912878787878788,0.6912878787878788
500,7,0.6912878787878788,0.6912878787878788
500,8,0.6978967495219885,0.6912878787878788
500,9,0.6912878787878788,0.6912878787878788
501,0,0.4011299435028249,0.4011299435028249
501,1,0.4011299435028249,0.4011299435028249
501,2,0.4011299435028249,0.4011299435028249
501,3,0.4011299435028249,0.4011299435028249
501,4,0.4011299435028249,0.4011299435028249
501,5,0.4011299435028249,0.4011299435028249
501,6,0.4011299435028249,0.4011299435028249
501,7,0.4211150652431791,0.4011299435028249
501,8,0.4011299435028249,0.4011299435028249
501,9,0.4011299435028249,0.4011299435028249
502,0,0.9965986394557823,0.9965986394557823
502,1,0.9965986394557823,0.9965986394557823
502,2,0.9965986394557823,0.9965986394557823
502,3,0.9965986394557823,0.9965986394557823
502,4,0.9965986394557823,0.9965986394557823
502,5,0.9965986394557823,0.9965986394557823
502,6,0.9965986394557823,0.9965986394557823
502,7,0.9965986394557823,0.9965986394557823
502,8,0.9965986394557823,0.9965986394557823
502,9,0.9965986394557823,0.9965986394557823
503,0,0.6410256410256411,0.6410256410256411
503,1,0.6410256410256411,0.6410256410256411
503,2,0.6410256410256411,0.6410256410256411
503,3,0.6410256410256411,0.6410256410256411
503,4,0.6410256410256411,0.6410256410256411
503,5,0.6410256410256411,0.6410256410256411
503,6,0.6410256410256411,0.6410256410256411
503,7,0.6410256410256411,0.6410256410256411
503,8,0.6410256410256411,0.6410256410256411
503,9,0.6410256410256411,0.6410256410256411
504,0,0.3131991051454139,0.3131991051454139
504,1,0.3131991051454139,0.3131991051454139
504,2,0.3131991051454139,0.3131991051454139
504,3,0.3131991051454139,0.3131991051454139
504,4,0.3131991051454139,0.3131991051454139
504,5,0.3131991051454139,0.3131991051454139
504,6,0.3131991051454139,0.3131991051454139
504,7,0.3131991051454139,0.3131991051454139
504,8,0.3131991051454139,0.3131991051454139
504,9,0.3131991051454139,0.3131991051454139
505,0,0.5907473309608541,0.5907473309608541
505,1,0.5907473309608541,0.5907473309608541
505,2,0.5907473309608541,0.5907473309608541
505,3,0.5949820788530465,0.5907473309608541
505,4,0.5907473309608541,0.5907473309608541
505,5,0.5907473309608541,0.5907473309608541
505,6,0.5907473309608541,0.5907473309608541
505,7,0.5907473309608541,0.5907473309608541
505,8,0.5907473309608541,0.5907473309608541
505,9,0.5907473309608541,0.5907473309608541
506,0,0.3520408163265306,0.3520408163265306
506,1,0.3520408163265306,0.3520408163265306
506,2,0.3520408163265306,0.3520408163265306
506,3,0.3520408163265306,0.3520408163265306
506,4,0.3520408163265306,0.3520408163265306
