#id,fairspan_max_span,ndpso_avg_max_span,ndpso_min_max_span,ndpso_max_max_span,fairspan_total_time,ndpso_avg_pre_time,ndpso_min_pre_time,ndpso_max_pre_time,ndpso_avg_post_time,ndpso_min_post_time,ndpso_max_post_time,ndpso_avg_total_time,ndpso_amin_total_time,ndpso_max_total_time
4909,5.4025157233,5.5980168439,5.125,6.375,0,6708.3,6407,6970,0,0,0,6708.3,6407,6970
4910,3.9074733096,4.0027805861,3.3985765125,4.9534883721,0,6719,6307,6991,0,0,0,6719,6307,6991
4911,1.9339853301,1.9480705193,1.6842105263,2.1209876543,0,7052.8,6437,9397,0,0,0,7052.8,6437,9397
4912,7.2213740458,8.1596004872,6.9438202247,9.5161290323,0,6731.6,6509,6908,0,0,0,6731.6,6509,6908
4913,3.9192307692,4.8488026641,4.1809045226,5.6729559748,1,7047.3,6694,7292,0,0,0,7047.3,6694,7292
4914,2.6658823529,2.4571715039,2.1327913279,2.8722627737,0,7443.8,6839,10399,0,0,0,7443.8,6839,10399
4915,13.4263565891,13.4770498835,13.4444444444,13.5271317829,0,7801.7,7754,7848,0,0,0,7801.7,7754,7848
4916,6.0776699029,6.1085303022,6.067961165,6.1882352941,0,7686.7,7646,7736,0,0,0,7686.7,7646,7736
4917,4.2256944444,4.1509155265,4.1215277778,4.1805555556,0,7822.8,7765,7994,0,0,0,7822.8,7765,7994
4918,40.8870967742,40.1006137523,39.5697674419,40.9186046512,0,7676.4,7554,7760,0,0,0,7676.4,7554,7760
4919,16.2850678733,16.0260802537,15.9262295082,16.1838565022,0,8877.3,7842,12224,0,0,0,8877.3,7842,12224
4920,13.4580498866,13.8226494237,13.5038461538,15.9230769231,0,8269.4,7674,12217,0,0,0,8269.4,7674,12217
4921,28.2342342342,28.4790922184,28.1531531532,28.8358208955,0,7881.3,7687,8320,0,0,0,7881.3,7687,8320
4922,44.1428571429,44.2626891225,43.858974359,44.6666666667,0,8241.1,7603,12050,0.1,0,1,8241.2,7603,12050
4923,11.6072507553,11.7172301489,11.6268292683,11.8766519824,0,8181.7,7664,12393,0,0,0,8181.7,7664,12393
4924,3.9117647059,4.6067204188,4,5.1355932203,0,11642.9,10694,15985,0,0,0,11642.9,10694,15985
4925,1.5770750988,2.298329065,1.8063063063,2.9183673469,0,11015.3,10568,11277,0,0,0,11015.3,10568,11277
4926,1.2681912682,1.2353087015,1.12,1.34375,0,11436,11084,11714,0,0,0,11436,11084,11714
4927,7.5316455696,7.4794450153,6.4385964912,8.7272727273,0,11073.4,10817,11504,0,0,0,11073.4,10817,11504
4928,4.0413533835,3.6603002909,3.345,4.2955665025,0,11206,10843,11884,0.1,0,1,11206.1,10843,11884
4929,2.629707113,2.6628472604,2.5503512881,2.8910891089,0,11402.8,10862,11820,0,0,0,11402.8,10862,11820
4930,10.41875,11.7133228867,10.1560283688,12.8468468468,0,11303.2,11094,11695,0,0,0,11303.2,11094,11695
4931,5.6583850932,6.0770028024,5.2152777778,7.4473684211,0,11296.8,10871,11785,0,0,0,11296.8,10871,11785
4932,3.2899159664,3.1139064068,2.8285024155,3.3883495146,0,11277.3,10692,12046,0,0,0,11277.3,10692,12046
4933,3.9831932773,3.5867125713,3.0322580645,4.0617283951,0,10824.7,10677,10978,0,0,0,10824.7,10677,10978
4934,1.6610169492,1.9461022188,1.7307692308,2.0803571429,0,10732.6,10397,11190,0.1,0,1,10732.7,10397,11191
4935,1.2799145299,1.3551055644,1.0454545455,1.7878787879,0,11384.5,10940,12419,0,0,0,11384.5,10940,12419
4936,5.85,7.1111753818,5.9696969697,8.9404761905,0,11217.1,10699,12209,0,0,0,11217.1,10699,12209
4937,3.4102564103,4.0660610316,3.5961538462,4.5277777778,0,10570.8,10319,10897,0,0,0,10570.8,10319,10897
4938,2.4800838574,2.3030772503,2.0456621005,2.6434782609,0,11058,10729,11341,0.1,0,1,11058.1,10729,11341
4939,7.4242424242,12.3204221164,10.5820895522,13.6481481481,1,10926.8,10606,11261,0,0,0,10926.8,10606,11261
4940,4.3259493671,5.3851567852,4.7986111111,6.0354609929,0,11255.9,10575,13293,0,0,0,11255.9,10575,13293
4941,3.546728972,4.7972615116,4.0849673203,5.8431372549,1,11332.3,10834,12943,0,0,0,11332.3,10834,12943
4942,3.8947368421,3.7964130435,3.7391304348,3.875,0,1172.2,1146,1196,0,0,0,1172.2,1146,1196
4943,2.8139534884,2.1395194805,2.0357142857,2.2857142857,0,1220.1,1155,1689,0,0,0,1220.1,1155,1689
4944,1.3725490196,1.2917726801,1.1475409836,1.3529411765,0,1148.8,1138,1175,0,0,0,1148.8,1138,1175
4945,7.4827586207,7.0800287356,6.5833333333,8,0,1169.2,1149,1208,0,0,0,1169.2,1149,1208
4946,2.8260869565,2.5165053694,2.4528301887,2.6530612245,0,1182.7,1159,1215,0,0,0,1182.7,1159,1215
4947,2.4137931034,2.3014346303,2.1379310345,2.6896551724,0,1253.6,1166,1770,0,0,0,1253.6,1166,1770
4948,13.3181818182,9.7395256917,10.3043478261,9.4090909091,0,1236.2,1181,1590,0,0,0,1236.2,1181,1590
4949,8.1785714286,7.7147619048,7.1428571429,8.6,0,1151.5,1121,1177,0,0,0,1151.5,1121,1177
4950,2.9529411765,1.8513767012,1.7959183673,1.9863013699,0,1166.8,1153,1182,0,0,0,1166.8,1153,1182
4951,2.25,2.3231538462,2.25,2.52,0,2733.2,2623,3040,0,0,0,2733.2,2623,3040
4952,0.9661016949,0.9984683208,0.9661016949,1.0961538462,0,2880,2613,3174,0,0,0,2880,2613,3174
4953,0.7386363636,0.758028486,0.7386363636,0.7926829268,0,2960.9,2828,3187,0,0,0,2960.9,2828,3187
4954,4.6785714286,4.6253489327,4.5172413793,4.7916666667,0,2888,2451,3657,0,0,0,2888,2451,3657
4955,2.2631578947,2.3062274093,2.224137931,2.5294117647,0,3157.2,2963,3417,0,0,0,3157.2,2963,3417
4956,1.380952381,1.3771371199,1.3571428571,1.3975903614,0,2835.9,2611,3080,0,0,0,2835.9,2611,3080
4957,6.8620689655,7.1897418354,6.8620689655,7.3703703704,0,3134.1,2802,4430,0,0,0,3134.1,2802,4430
4958,3.2542372881,3.27106955,3.2542372881,3.3103448276,1,2999.7,2739,3310,0,0,0,2999.7,2739,3310
4959,2.2727272727,2.2679805324,2.2471910112,2.3529411765,0,2952.9,2773,3257,0,0,0,2952.9,2773,3257
4960,2.2142857143,2.1532019704,2.1379310345,2.2142857143,0,3252.9,2874,3565,0,0,0,3252.9,2874,3565
4961,0.9298245614,0.9903162409,0.9152542373,1.0588235294,0,3071,2801,3390,0,0,0,3071,2801,3390
4962,0.7058823529,0.7084033613,0.7058823529,0.7142857143,0,3324,2829,4623,0,0,0,3324,2829,4623
4963,3.6896551724,3.7174147053,3.6896551724,3.8214285714,0,3000.7,2756,3191,0,0,0,3000.7,2756,3191
4964,1.3050847458,1.3383426331,1.3050847458,1.4528301887,0,3286.9,3107,3586,0,0,0,3286.9,3107,3586
4965,0.9318181818,0.9489413719,0.9213483146,1.1081081081,1,3353,3066,3547,0,0,0,3353,3066,3547
4966,6,6,6,6,0,3206.1,2820,3942,0,0,0,3206.1,2820,3942
4967,2.1206896552,2.1427339648,2.0847457627,2.1578947368,0,3319.7,3143,3502,0,0,0,3319.7,3143,3502
4968,1.4494382022,1.5228146096,1.4494382022,1.5694444444,0,3151.9,2939,3373,0,0,0,3151.9,2939,3373
4969,5.3448275862,4.5744761905,4.16,5.75,0,3806,3742,3895,0,0,0,3806,3742,3895
4970,2.2105263158,1.5975831524,1.5135135135,1.7297297297,0,3779.1,3701,3947,0,0,0,3779.1,3701,3947
4971,1.5697674419,1.2980966913,1.1764705882,1.4705882353,0,3777.7,3725,3845,0.1,0,1,3777.8,3725,3845
4972,9,7.2676846528,6.5,8.7142857143,0,3820.9,3686,3939,0,0,0,3820.9,3686,3939
4973,4.0535714286,3.0398670077,2.6176470588,3.4705882353,0,3784.8,3707,3898,0,0,0,3784.8,3707,3898
4974,2.6666666667,2.8486321735,2.5652173913,3.3378378378,0,3794.1,3733,3879,0,0,0,3794.1,3733,3879
4975,12.9310344828,10.1250074533,10.3333333333,9.6,0,3791.2,3642,3915,0,0,0,3791.2,3642,3915
4976,4.5471698113,4.4195964416,4.1403508772,4.9433962264,0,3814.8,3772,3856,0.1,0,1,3814.9,3773,3856
4977,5.2,3.804481398,3.25,4.1063829787,0,3777.6,3616,3846,0,0,0,3777.6,3616,3846
4978,2.3333333333,2.5055363115,2.2857142857,2.7826086957,0,6112.2,5834,6737,0,0,0,6112.2,5834,6737
4979,1.3695652174,1.3245775815,1.2115384615,1.5,0,6554.8,5893,10037,0,0,0,6554.8,5893,10037
4980,0.8461538462,0.9682570131,0.8571428571,1.2452830189,0,5894.6,5462,6153,0,0,0,5894.6,5462,6153
4981,4.5416666667,6.2892785323,10,6.3157894737,1,6391.9,5595,8984,0,0,0,6391.9,5595,8984
4982,2.5,2.5744074496,2.3333333333,2.7708333333,0,6640.5,5732,9791,0,0,0,6640.5,5732,9791
4983,1.6538461538,1.6020817554,1.4931506849,1.8428571429,0,6239.7,5988,6661,0,0,0,6239.7,5988,6661
4984,7.6956521739,8.6888512505,11.1111111111,9.4705882353,0,5964.6,5632,6293,0,0,0,5964.6,5632,6293
4985,4.1395348837,4.4175563291,3.8695652174,5.1111111111,0,6468.9,5753,9537,0,0,0,6468.9,5753,9537
4986,2.35,2.6523311013,2.2625,2.9444444444,0,6180.4,5787,6507,0,0,0,6180.4,5787,6507
4987,2.1851851852,2.4445574643,2.2692307692,2.652173913,0,6447.2,6188,6644,0,0,0,6447.2,6188,6644
4988,1.2978723404,1.535995281,1.3513513514,1.7567567568,0,6746.9,6154,9767,0,0,0,6746.9,6154,9767
4989,0.7808219178,0.8442063288,0.7368421053,1,0,6190.7,5879,6429,0.2,0,1,6190.9,5879,6430
4990,4.8518518519,5.7236290559,4.9230769231,7.1111111111,0,6320.7,5635,6659,0,0,0,6320.7,5635,6659
4991,2.3214285714,2.3838522167,2.2413793103,2.62,0,6190,5878,6465,0,0,0,6190,5878,6465
4992,1.7023809524,1.9723887518,1.5476190476,2.3636363636,0,6328.4,5767,6961,0,0,0,6328.4,5767,6961
4993,7.8,7.2762786464,6.724137931,7.8260869565,0,6520.4,6160,6958,0,0,0,6520.4,6160,6958
4994,3.78,3.5424100343,3.3157894737,3.7,1,6289.1,5782,6885,0,0,0,6289.1,5782,6885
4995,2.0795454545,2.3372016422,2.1012658228,2.5068493151,0,7291.5,6264,11155,0,0,0,7291.5,6264,11155
4996,9.8181818182,10.219988345,10,9.9166666667,1,8699.7,8650,8791,0,0,0,8699.7,8650,8791
4997,5.1707317073,5.4135122127,5.2,5.7272727273,0,8630.9,8561,8705,0,0,0,8630.9,8561,8705
4998,3.1818181818,3.3091667524,3.2386363636,3.5588235294,0,9356.9,8599,12968,0,0,0,9356.9,8599,12968
4999,19.5517241379,21.356252126,20.2352941176,25,0,8539.5,8474,8644,0,0,0,8539.5,8474,8644
5000,9.25,9.0153755416,8.8163265306,9.1666666667,0,8613.6,8516,9050,0,0,0,8613.6,8516,9050
5001,5.9204545455,6.1826211076,5.9152542373,6.8181818182,0,8442.1,8372,8524,0,0,0,8442.1,8372,8524
5002,19.7142857143,20.3567099567,19.7142857143,21.4642857143,0,8596.4,8465,8845,0,0,0,8596.4,8465,8845
5003,10.5344827586,10.814513447,10.6206896552,11.1379310345,0,8592.7,8473,8669,0.1,0,1,8592.8,8473,8669
5004,13.5211267606,14.2762970704,13.6842105263,15.3943661972,0,8801.1,8714,8895,0,0,0,8801.1,8714,8895
5005,2.5833333333,2.9602380952,2.5,3.4444444444,0,13016.6,12780,13324,0,0,0,13016.6,12780,13324
5006,2.1458333333,2.8037303189,2.4042553191,4,1,12515.6,12057,13158,0,0,0,12515.6,12057,13158
5007,1.367816092,1.4702646001,1.2089552239,1.84375,0,12835.3,12115,13415,0,0,0,12835.3,12115,13415
5008,6.0454545455,6.707796694,5.8666666667,8.1818181818,0,12908.9,12386,13303,0,0,0,12908.9,12386,13303
5009,3.8928571429,4.0083889875,3.625,4.4,0,13591.8,12203,21107,0,0,0,13591.8,12203,21107
5010,2.7752808989,3.2914089301,2.8378378378,4.5652173913,0,12578,12225,13040,0,0,0,12578,12225,13040
5011,9.0909090909,9.7713610005,10.3529411765,9.7777777778,0,13696.1,12126,21735,0,0,0,13696.1,12126,21735
5012,6.5084745763,7.5954453852,11.6666666667,8.0476190476,0,13271,12032,21467,0.1,0,1,13271.1,12032,21467
5013,4.0340909091,4.7263384917,3.8227848101,5.9677419355,0,13207.7,11952,18912,0,0,0,13207.7,11952,18912
5014,3.3684210526,4.0006484032,3.375,6,0,15666,12901,23021,0,0,0,15666,12901,23021
5015,1.8709677419,2.3000768665,2.0454545455,2.6818181818,0,14125.1,13493,14590,0,0,0,14125.1,13493,14590
5016,1.2325581395,1.3874804287,1.1666666667,1.6229508197,0,14304.3,13415,15530,0,0,0,14304.3,13415,15530
5017,6.7368421053,6.943280131,5.9444444444,8,0,13852.1,13436,14494,0,0,0,13852.1,13436,14494
5018,2.9268292683,4.1601723139,3.1739130435,5,0,13701.1,12786,14912,0.2,0,1,13701.3,12786,14912
5019,1.8428571429,2.3152518351,1.976744186,2.5853658537,1,13511,12989,14087,0.1,0,1,13511.1,12989,14087
5020,10.3684210526,11.6295443723,10.1428571429,9.625,0,14203.8,13905,14650,0,0,0,14203.8,13905,14650
5021,3.9791666667,5.2912475535,4.5588235294,6.1612903226,0,14155.3,13744,14746,0.1,0,1,14155.4,13744,14746
5022,3.6511627907,4.1103038029,3.5,4.8620689655,0,13967.8,13306,14686,0,0,0,13967.8,13306,14686
5023,0.4162436548,0.3886255924,0.3886255924,0.3886255924,0,304,303,307,0,0,0,304,303,307
5024,0.6388888889,0.5867346939,0.5867346939,0.5867346939,0,305.2,303,310,0,0,0,305.2,303,310
5025,0.2052730697,0.2003676471,0.2003676471,0.2003676471,0,306,302,310,0,0,0,306,302,310
5026,0.59375,0.575,0.575,0.575,0,308.7,304,335,0,0,0,308.7,304,335
5027,0.4506666667,0.3634408602,0.3634408602,0.3634408602,0,305.1,303,309,0,0,0,305.1,303,309
5028,0.6465863454,0.6465863454,0.6465863454,0.6465863454,0,298.6,296,302,0,0,0,298.6,296,302
5029,2.354679803,2.2266009852,2.2266009852,2.2266009852,0,307.3,303,317,0,0,0,307.3,303,317
5030,3.2083333333,2.6041666667,2.6041666667,2.6041666667,0,304.9,304,307,0,0,0,304.9,304,307
5031,0.4398907104,0.4398907104,0.4398907104,0.4398907104,0,299.4,297,303,0,0,0,299.4,297,303
5032,0.5330578512,0.539372736,0.5330578512,0.5466101695,0,1993.8,1868,2070,0,0,0,1993.8,1868,2070
5033,0.301010101,0.3012538339,0.301010101,0.3016194332,0,2053.9,1805,2871,0,0,0,2053.9,1805,2871
5034,0.1584022039,0.1584677496,0.1584022039,0.1586206897,0,2004.6,1847,2930,0,0,0,2004.6,1847,2930
5035,1.020746888,1.0242515983,1.020746888,1.0557939914,0,1766.3,1671,1912,0,0,0,1766.3,1671,1912
5036,0.3333333333,0.3350615755,0.3333333333,0.3464052288,0,1937.8,1840,2033,0,0,0,1937.8,1840,2033
5037,0.4233870968,0.4364401737,0.4233870968,0.4652880355,0,2079.8,1827,2814,0,0,0,2079.8,1827,2814
5038,0.3360323887,0.3363067008,0.3360323887,0.3387755102,0,1996.4,1667,2874,0,0,0,1996.4,1667,2874
5039,0.4551020408,0.4552881766,0.4551020408,0.4560327198,0,1992.3,1845,2100,0,0,0,1992.3,1845,2100
5040,0.3543624161,0.357562222,0.3543624161,0.364640884,0,1938.5,1770,2441,0,0,0,1938.5,1770,2441
5041,0.525,0.5276733731,0.525,0.5361702128,0,1775,1573,2282,0,0,0,1775,1573,2282
5042,0.2666666667,0.2704111326,0.2666666667,0.2802547771,0,1770,1707,1870,0,0,0,1770,1707,1870
5043,0.1281708945,0.1302543114,0.1281708945,0.139941691,0,1982.1,1624,2867,0,0,0,1982.1,1624,2867
5044,0.7449392713,0.7617144062,0.7449392713,0.8325791855,0,1980.5,1649,3020,0,0,0,1980.5,1649,3020
5045,0.6113360324,0.6138456322,0.6113360324,0.621399177,0,1858.8,1641,2730,0,0,0,1858.8,1641,2730
5046,0.3694779116,0.369676289,0.3694779116,0.3704697987,0,1766.8,1571,2473,0,0,0,1766.8,1571,2473
5047,1.5983935743,1.6114964869,1.5983935743,1.6514522822,0,1755.1,1704,1869,0,0,0,1755.1,1704,1869
5048,0.6747474747,0.6752971672,0.6747474747,0.6802443992,0,1768.6,1668,1822,0,0,0,1768.6,1668,1822
5049,0.6186666667,0.6240053628,0.6186666667,0.6391184573,0,1836.8,1738,1938,0,0,0,1836.8,1738,1938
5050,1.2471910112,1.1692382107,1.0888888889,1.2142857143,0,5097.8,4904,5340,0,0,0,5097.8,4904,5340
5051,0.4041297935,0.4358879886,0.3661971831,0.4823943662,0,4829.8,4721,4898,0,0,0,4829.8,4721,4898
5052,0.320802005,0.3000304594,0.2512562814,0.3475177305,0,5028.9,4871,5221,0,0,0,5028.9,4871,5221
5053,2.358974359,2.2029947648,1.7570621469,2.488,0,5393.5,4938,8269,0,0,0,5393.5,4938,8269
5054,1.2467811159,1.1189937048,1,1.4487179487,0,5602.5,5087,8585,0,0,0,5602.5,5087,8585
5055,0.5957446809,0.6159094335,0.5334572491,0.7281323877,0,5090.8,4894,5355,0,0,0,5090.8,4894,5355
5056,2.9150326797,2.4820590912,2.23,2.9342105263,0,5103.8,4959,5354,0,0,0,5103.8,4959,5354
5057,1.329305136,1.2590021443,1.1398963731,1.6436363636,0,5042,4730,5215,0,0,0,5042,4730,5215
5058,0.8942731278,0.9267817112,0.8287292818,1.0487804878,0,5014.8,4923,5125,0,0,0,5014.8,4923,5125
5059,0.600877193,0.6892658253,0.6,0.7828571429,0,8143.8,6974,12409,0.1,0,1,8143.9,6974,12409
5060,0.3459821429,0.4109133632,0.3467561521,0.5355450237,0,7916.4,6965,11960,0,0,0,7916.4,6965,11960
5061,0.219273743,0.2646773384,0.2348877375,0.2875695733,0,7286.2,7027,7562,0,0,0,7286.2,7027,7562
5062,1.3206751055,1.5112894102,1.3248407643,1.664893617,0,7215,6776,7673,0,0,0,7215,6776,7673
5063,0.6706161137,0.857154084,0.6894409938,1.0207612457,0,8715.5,7354,13126,0,0,0,8715.5,7354,13126
5064,0.501754386,0.5680564865,0.4875776398,0.6584269663,0,9004.1,7060,12544,0,0,0,9004.1,7060,12544
5065,1.8931623932,2.0865813015,1.88,2.5874125874,0,8106.1,7332,12099,0,0,0,8106.1,7332,12099
5066,0.9708333333,1.0557598643,0.9841269841,1.1797468354,1,8093.4,6898,13135,0,0,0,8093.4,6898,13135
5067,0.726443769,0.7289499782,0.6310679612,0.8373626374,0,8602.1,6924,12915,0.1,0,1,8602.2,6924,12915
5068,0.7149321267,0.7626033726,0.6726457399,0.8379888268,0,8020,7018,13455,0,0,0,8020,7018,13455
5069,0.3540229885,0.4808494838,0.4389312977,0.5877862595,0,7676.2,7317,8440,0,0,0,7676.2,7317,8440
5070,0.2155771905,0.2367866431,0.2105978261,0.2622673435,0,7594.7,7117,8298,0,0,0,7594.7,7117,8298
5071,1.3636363636,1.7254992387,1.331797235,1.9236641221,0,7780.7,7016,11384,0,0,0,7780.7,7016,11384
5072,0.58,0.742333734,0.676092545,0.8651315789,0,8554.6,7343,12488,0,0,0,8554.6,7343,12488
5073,0.4336525308,0.4928337123,0.4366391185,0.5484429066,0,8021.1,7040,11249,0,0,0,8021.1,7040,11249
5074,2.0299145299,2.6030122054,2.3173652695,3.025477707,0,7650.3,6884,10015,0,0,0,7650.3,6884,10015
5075,1.1202830189,1.198470407,1.0844748858,1.4479495268,0,7755.9,7200,8386,0,0,0,7755.9,7200,8386
5076,0.5912518854,0.6947623928,0.6347962382,0.8051689861,0,7441.7,6839,8324,0.1,0,1,7441.8,6839,8324
5077,1.6970954357,1.9086651858,1.6808510638,2.1456953642,0,9628.6,8921,14465,0,0,0,9628.6,8921,14465
5078,0.75,0.7972268296,0.7488789238,0.8632286996,0,9678.5,8934,14784,0,0,0,9678.5,8934,14784
5079,0.4975609756,0.5581571564,0.5247018739,0.6075581395,0,8968.2,8866,9051,0,0,0,8968.2,8866,9051
5080,3.1726907631,3.2374363603,2.9378881988,3.6283185841,0,9492.6,8817,14578,0,0,0,9492.6,8817,14578
5081,1.3112033195,1.6022702805,1.5316091954,1.7328244275,0,10261.1,8936,14785,0,0,0,10261.1,8936,14785
5082,0.8202702703,0.892651901,0.8361581921,0.9616122841,0,9460.6,8832,14441,0,0,0,9460.6,8832,14441
5083,4.7231404959,4.842450834,4.3959390863,5.5329341317,0,9068.7,8936,9257,0,0,0,9068.7,8936,9257
5084,1.5894736842,1.9299886026,1.6183206107,2.185,1,9121.1,8948,9353,0,0,0,9121.1,8948,9353
5085,1.4859813084,1.5289165403,1.4373673036,1.6363636364,0,8863.5,8737,8994,0.1,0,1,8863.6,8737,8994
5086,0.7711442786,0.9123598749,0.7955801105,1.0782608696,0,16132.8,15651,17041,0,0,0,16132.8,15651,17041
5087,0.3669064748,0.5464943887,0.4933920705,0.6302895323,0,15913.6,15479,16724,0,0,0,15913.6,15479,16724
5088,0.2756539235,0.4798645557,0.3822714681,0.6742081448,0,16097.5,15125,17696,0,0,0,16097.5,15125,17696
5089,1.7209302326,2.2827069688,2.0071942446,2.5950413223,0,16521.8,15297,17408,0,0,0,16521.8,15297,17408
5090,0.7512077295,1.0519033586,0.9170506912,1.1846846847,0,17596.7,15431,28803,0,0,0,17596.7,15431,28803
5091,0.608,0.8202112893,0.6448275862,1.0096153846,0,17231.9,15277,28810,0,0,0,17231.9,15277,28810
5092,2.0982142857,2.6551934146,2.3885714286,2.8837209302,0,16048,15361,17086,0,0,0,16048,15361,17086
5093,1.115,1.5104473829,1.4,1.6173913043,0,16429.7,15949,16972,0,0,0,16429.7,15949,16972
5094,0.763986014,1.1388404271,0.9705882353,1.4318181818,0,16165.2,15256,17238,0,0,0,16165.2,15256,17238
5095,0.8181818182,1.1166884401,0.921875,1.2727272727,0,14044.1,13524,14874,0.1,0,1,14044.2,13524,14874
5096,0.3697270471,0.4849945636,0.4214559387,0.5473251029,0,14062,13457,15072,0,0,0,14062,13457,15072
5097,0.224702381,0.2884744983,0.2424242424,0.3682926829,0,13606.6,12872,14132,0,0,0,13606.6,12872,14132
5098,2.2403100775,3.7089315954,2.4,4.1929824561,0,14481.8,13302,15144,0,0,0,14481.8,13302,15144
5099,0.8105263158,0.9022236559,0.7670588235,1.1360294118,0,13785.8,13039,14076,0,0,0,13785.8,13039,14076
5100,0.5211505922,0.719772766,0.598173516,0.8561151079,0,14006.6,13414,15121,0,0,0,14006.6,13414,15121
5101,2.1553398058,3.0299062562,2.3552631579,3.8531073446,1,13927.1,13542,14410,0.1,0,1,13927.2,13542,14410
5102,1.3064133017,1.8081523832,1.5398550725,2.1290322581,0,13774.2,13078,14018,0,0,0,13774.2,13078,14018
5103,0.895256917,1.1517459103,1.0469314079,1.2408536585,0,14334.7,13771,15071,0,0,0,14334.7,13771,15071
5104,4.4864864865,4.7190002503,4.4166666667,5.1111111111,0,2731,2687,2782,0,0,0,2731,2687,2782
5105,2.4516129032,2.0598678018,2,2.0952380952,0,2794.9,2640,4013,0,0,0,2794.9,2640,4013
5106,0.8571428571,0.7815194566,0.71875,0.86,0,2748,2702,2796,0,0,0,2748,2702,2796
5107,4.35,4.5307250107,4.25,4.7837837838,1,2714.8,2680,2777,0,0,0,2714.8,2680,2777
5108,3.875,3.6551809855,3.4102564103,4,0,2835.5,2676,4103,0,0,0,2835.5,2676,4103
5109,2.5775862069,2.698277716,2.4827586207,3.0333333333,0,2663,2641,2688,0,0,0,2663,2641,2688
5110,7.2564102564,7.1881260844,6.6,7.9487179487,0,2744.9,2716,2781,0,0,0,2744.9,2716,2781
5111,5.4383561644,5.0101281285,4.6538461538,5.3928571429,0,2702.1,2677,2760,0,0,0,2702.1,2677,2760
5112,2.4390243902,2.3965723489,2.25,2.6379310345,0,2722.7,2659,2803,0,0,0,2722.7,2659,2803
5113,1.2142857143,1.2498245303,1.2142857143,1.3548387097,1,5026.1,4536,5374,0,0,0,5026.1,4536,5374
5114,0.5921052632,0.6290613767,0.6,0.671875,0,4870.5,4513,5289,0,0,0,4870.5,4513,5289
5115,0.435483871,0.5389663114,0.4719101124,0.6438356164,0,4872.8,4600,4995,0,0,0,4872.8,4600,4995
5116,2.7948717949,2.9229961018,2.5952380952,3.40625,0,4803,4589,5156,0,0,0,4803,4589,5156
5117,1.4347826087,1.6076314665,1.4509803922,1.7833333333,0,4496.1,4132,4683,0,0,0,4496.1,4132,4683
5118,0.8429752066,0.9534403632,0.8429752066,1.1460674157,0,4929.8,4785,5032,0,0,0,4929.8,4785,5032
5119,3.9024390244,4.095294597,3.8095238095,4.7058823529,0,4941.7,4812,5316,0.1,0,1,4941.8,4812,5316
5120,1.8266666667,2.1321378876,1.8513513514,2.4888888889,0,4526.5,4255,4945,0,0,0,4526.5,4255,4945
5121,1.3813559322,1.4723595294,1.3931623932,1.6666666667,0,5159.2,4570,8430,0,0,0,5159.2,4570,8430
5122,1.3513513514,1.3952130515,1.25,1.6129032258,0,5739.7,4983,8818,0,0,0,5739.7,4983,8818
5123,0.6266666667,0.6560529785,0.5802469136,0.7230769231,0,5291.4,4672,7878,0,0,0,5291.4,4672,7878
5124,0.4369747899,0.4663498005,0.4339622642,0.511627907,0,5481.5,4867,7766,0,0,0,5481.5,4867,7766
5125,2.45,2.4668376068,2.45,2.5555555556,0,5351.1,5084,5662,0,0,0,5351.1,5084,5662
5126,1.2409638554,1.3056473233,1.2117647059,1.4507042254,0,5295.3,4919,5732,0,0,0,5295.3,4919,5732
5127,0.8083333333,0.8577981637,0.8083333333,0.9523809524,0,5271.8,4976,5564,0,0,0,5271.8,4976,5564
5128,3.8918918919,4.2412282612,3.6,5.2592592593,0,5172.5,4808,5470,0,0,0,5172.5,4808,5470
5129,2.012195122,2.15289314,1.9642857143,2.3913043478,0,5169.5,4988,5342,0,0,0,5169.5,4988,5342
5130,1.218487395,1.2177334266,1.1240310078,1.3063063063,0,5043.3,4652,5494,0,0,0,5043.3,4652,5494
5131,2.6097560976,2.7970754057,2.4411764706,3,0,8238.4,8096,8387,0.1,0,1,8238.5,8096,8387
5132,1.6119402985,1.8998163208,1.7205882353,2.2093023256,0,8174.1,8039,8318,0,0,0,8174.1,8039,8318
5133,1.015503876,1.0861959927,1.0078125,1.1714285714,0,8210.4,8002,8400,0,0,0,8210.4,8002,8400
5134,5.6756756757,5.7698343512,5.0967741935,6.5,0,7967.8,7745,8175,0,0,0,7967.8,7745,8175
5135,2.4235294118,2.7791879114,2.5925925926,3,0,8123.2,8002,8277,0,0,0,8123.2,8002,8277
5136,3.0169491525,3.9049053485,3.0714285714,7.1666666667,0,8023.4,7956,8106,0,0,0,8023.4,7956,8106
5137,8.8048780488,9.4812911833,10.0476190476,9.972972973,0,7902,7730,8078,0,0,0,7902,7730,8078
5138,4.3246753247,5.3682106377,4.8333333333,5.8888888889,0,8217,8087,8395,0,0,0,8217,8087,8395
5139,2.1111111111,2.3218943376,2.1836734694,2.5434782609,0,8099.7,7889,8326,0,0,0,8099.7,7889,8326
5140,2.2857142857,2.9477012693,2.5714285714,3.5,0,12090.4,11417,13067,0,0,0,12090.4,11417,13067
5141,0.8620689655,1.20414749,1.014084507,1.4838709677,0,12468.1,11875,13254,0,0,0,12468.1,11875,13254
5142,0.4528301887,0.5539716621,0.4485981308,0.6666666667,0,12478.1,11928,13099,0.1,0,1,12478.2,11928,13099
