dataset_conf_id,iter_no,time,span
2083,0,1,24.35254237288136
2084,0,0,15.268817204301072
2085,0,0,19.892857142857142
2086,0,0,44.63768115942028
2087,0,0,18.120649651972155
2088,0,0,9.346613545816734
2089,0,0,5.085616438356165
2090,0,0,2.1508379888268156
2091,0,0,1.5021582733812953
2092,0,0,8.117283950617283
2093,0,0,3.9475655430711614
2094,0,0,4.157068062827225
2095,0,0,22.12135922330097
2096,0,0,7.348484848484849
2097,0,0,2.703931203931204
2098,0,0,6.147887323943663
2099,0,0,3.0127970749542965
2100,0,0,2.0750551876379695
2101,0,1,9.932203389830509
2102,0,0,6.724719101123596
2103,0,0,5.0576230492196865
2104,0,0,20.630996309963095
2105,0,0,9.389898989898988
2106,0,0,6.186681222707422
2107,0,0,1.3833333333333333
2108,0,0,0.5339622641509434
2109,0,0,0.43219076005961254
2110,0,0,1.9602649006622517
2111,0,0,0.910913140311804
2112,0,0,0.8394160583941606
2113,0,0,3.4027777777777777
2114,0,0,1.807766990291262
2115,0,0,1.3887362637362637
2116,0,0,0.6268115942028986
2117,0,0,0.3267857142857143
2118,0,0,0.18369829683698297
2119,0,0,1.3372549019607842
2120,0,0,0.6861167002012073
2121,0,1,0.4429447852760736
2122,0,0,1.949820788530466
2123,0,0,1.0155945419103314
2124,0,0,0.6634146341463415
2125,0,0,0.5751879699248121
2126,0,0,0.34285714285714286
2127,0,0,0.2369109947643979
2128,0,0,1.3754789272030652
2129,0,1,0.700952380952381
2130,0,0,0.4806094182825485
2131,0,0,1.7629310344827587
2132,0,0,0.9539007092198581
2133,0,0,0.7755856966707768
2134,0,0,3.883408071748879
2135,0,0,2.041666666666667
2136,0,0,1.093378607809847
2137,0,0,6.190476190476191
2138,0,0,7.48076923076923
2139,0,0,1.9663865546218486
2140,0,0,38.36538461538461
2141,0,0,7.806584362139918
2142,0,0,4.674362089914945
2143,0,0,0.8743961352657005
2144,0,1,0.3360323886639676
2145,0,1,0.24226110363391656
2146,0,0,1.4317180616740088
2147,0,0,0.7154989384288747
2148,0,0,0.6039933444259568
2149,0,0,2.795918367346939
2150,0,0,1.316301703163017
2151,0,0,0.7503566333808844
2152,0,1,0.7261904761904762
2153,0,0,0.4964788732394366
2154,0,0,0.2440318302387268
2155,0,0,1.5925925925925926
2156,0,0,1.1359404096834265
2157,0,0,0.5259026687598116
2158,0,0,2.25414364640884
2159,0,0,1.1155555555555556
2160,0,0,0.8472440944881889
2161,0,0,2.3540145985401457
2162,0,0,1.1516709511568124
2163,0,0,0.7966507177033493
2164,0,0,3.281045751633987
2165,0,0,2.7054409005628517
2166,0,0,1.1892901618929015
2167,0,0,6.2846153846153845
2168,0,0,2.85968028419183
2169,0,0,3.2080443828016643
2170,0,0,1.112676056338028
2171,0,0,0.5925925925925926
2172,0,0,0.3103448275862069
2173,0,1,2.5880281690140845
2174,0,0,1.1433823529411764
2175,0,0,0.8014018691588785
2176,0,0,3.1879432624113475
2177,0,0,1.7703252032520327
2178,0,0,1.249645390070922
2179,0,0,1.3796791443850267
2180,0,1,0.578088578088578
2181,0,0,0.46979038224414305
2182,0,0,2.57085020242915
2183,0,0,1.2788104089219332
2184,0,0,0.6901004304160688
2185,0,0,3.3771929824561404
2186,0,0,1.5539419087136928
2187,0,1,1.1084905660377358
2188,0,0,1.4841772151898733
2189,0,0,1.0098684210526316
2190,0,0,0.4207920792079208
2191,0,0,5.423664122137405
2192,0,0,1.8634146341463416
2193,0,0,1.157377049180328
2194,0,0,5.952978056426333
2195,0,0,3.585972850678733
2196,0,0,1.7655719139297847
2197,0,1,0.8511326860841424
2198,0,0,0.5310924369747899
2199,0,1,0.3238199780461032
2200,0,0,1.981012658227848
2201,0,0,0.8723747980613893
2202,0,0,0.6523652365236524
2203,0,0,2.7318611987381702
2204,0,1,1.4464
2205,0,0,0.8543263964950711
2206,0,0,0.7922077922077922
2207,0,0,0.512396694214876
2208,0,0,0.3166144200626959
2209,0,0,1.9621451104100947
2210,0,0,0.9292452830188679
2211,0,0,0.6534541336353341
2212,0,0,2.8741935483870966
2213,0,0,1.5192307692307692
2214,0,1,1.0254924681344149
2215,0,0,2.7357859531772575
2216,0,0,0.8886198547215497
2217,0,0,0.891970802919708
2218,0,0,3.9031141868512114
2219,0,0,2.909465020576132
2220,0,0,1.7929515418502204
2221,0,0,13.623015873015872
2222,0,0,2.5892857142857144
2223,0,0,2.22397476340694
2224,0,0,0.930921052631579
2225,0,1,0.49198717948717946
2226,0,1,0.343042071197411
2227,0,1,2.0232558139534884
2228,0,0,1.0530679933665008
2229,0,0,0.6984478935698448
2230,0,0,2.933993399339934
2231,0,0,1.4803767660910518
2232,0,1,1.1116279069767443
2233,0,0,1.0145985401459854
2234,0,0,0.5185185185185185
2235,0,0,0.3178294573643411
2236,0,0,1.867313915857605
2237,0,0,0.9505766062602965
2238,0,0,0.6377277599142551
2239,0,0,2.957654723127036
2240,0,0,1.5404530744336569
2241,0,0,0.9389721627408993
2242,0,1,6.745283018867924
2243,0,0,5.431279620853081
2244,0,0,4.9329685362517095
2245,0,0,24.57366771159875
2246,0,0,12.476495726495726
2247,0,0,7.686764705882353
2248,0,0,24.20918367346939
2249,0,0,36.67684478371501
2250,0,0,17.512027491408936
2251,0,0,1.5772870662460567
2252,0,0,0.5706422018348624
2253,0,0,0.386968085106383
2254,0,1,2.4701195219123506
2255,0,0,1.079225352112676
2256,0,0,1.0313807531380752
2257,0,0,3.9662447257383966
2258,0,0,1.623869801084991
2259,0,0,1.2701986754966887
2260,0,0,1.1195652173913044
2261,0,0,0.6658767772511849
2262,0,0,0.42915811088295686
2263,0,0,2.6041666666666665
2264,0,0,1.3470715835140998
2265,0,0,0.8344733242134063
2266,0,0,3.7813765182186234
2267,0,0,1.8775510204081631
2268,0,0,1.4843260188087775
2269,0,0,1.1226053639846743
2270,0,0,3.5999999999999996
2271,0,0,1.4941634241245136
2272,0,0,5.114035087719298
2273,0,0,2.676056338028169
2274,0,0,6.132530120481928
2275,0,0,11.713740458015266
2276,0,0,5.415584415584416
2277,0,0,5.06027397260274
2278,0,0,0.8129496402877698
2279,0,0,0.5701149425287357
2280,0,0,0.24651162790697678
2281,0,0,1.288888888888889
2282,0,0,0.6843971631205674
2283,0,0,0.5560747663551402
2284,0,0,2.2125
2285,0,0,1.07085020242915
2286,0,0,1.2900976290097628
2287,0,0,0.5811320754716981
2288,0,0,0.4520547945205479
2289,0,0,0.21983273596176822
2290,0,0,1.4416058394160585
2291,0,0,0.6762075134168157
2292,0,0,0.6412884333821376
2293,0,1,2.363970588235294
2294,0,0,0.8461538461538463
2295,0,0,0.8899521531100478
2305,0,0,0.9786324786324786
2306,0,0,0.8164335664335663
2307,0,0,0.36908077994428967
2308,0,0,2.4452554744525545
2309,0,0,1.2114285714285715
2310,0,0,0.8002466091245375
2311,0,0,4.00398406374502
2312,0,0,1.2748538011695905
2313,0,0,1.1248339973439574
2314,0,0,0.9965034965034966
2315,0,0,0.494661921708185
2316,0,0,0.3171324422843256
2317,0,0,2.3429602888086642
2318,0,0,0.7867803837953092
2319,0,0,0.6586021505376345
2320,0,0,3.43006993006993
2321,0,1,1.728241563055062
2322,0,0,1.564516129032258
2332,0,0,1.4777070063694266
2333,0,1,0.5825242718446602
2334,0,0,0.5690476190476191
2335,0,0,3.456204379562044
2336,0,0,1.7505422993492405
2337,0,0,0.8055878928987195
2338,0,0,5.366300366300367
2339,0,0,3.540598290598291
2340,0,0,2.2329545454545454
2341,0,0,1.3441295546558703
2342,0,0,0.6455445544554457
2343,0,0,0.5769230769230769
2344,0,0,3.328502415458937
2345,0,0,2.128968253968254
2346,0,0,1.235638921453693
2347,0,0,3.314814814814815
2348,0,0,2.196779964221825
2349,0,0,1.3168927250308262
2350,0,0,2.4871794871794872
2351,0,0,0.8458646616541353
2352,0,0,1.0041152263374487
2353,0,0,5.072463768115942
2354,0,0,3.5590277777777777
2355,0,0,1.4844192634560907
2356,0,0,7.069306930693069
2357,0,0,4.144578313253012
2358,0,0,1.6084905660377358
2359,0,1,1.593939393939394
2360,0,0,0.8863636363636364
2361,0,0,0.5333333333333333
2362,0,0,3.47741935483871
2363,0,0,1.395638629283489
2364,0,0,1.160183066361556
2365,0,0,4.416149068322981
2366,0,0,2.357377049180328
2367,0,0,1.3299595141700404
2368,0,0,1.8300653594771241
2369,0,0,0.8181818181818182
2370,0,0,0.45790554414784396
2371,0,0,2.6280487804878048
2372,0,0,1.4634146341463414
2373,0,0,1.042
2374,0,0,4.920245398773006
2375,0,1,1.2919254658385093
2376,0,0,1.4038461538461537
2377,0,1,5.86021505376344
2378,0,0,1.8175675675675675
2379,0,0,1.538847117794486
2380,0,0,8.962962962962964
2381,0,0,3.805460750853242
2382,0,0,3.799559471365639
2383,0,0,13.360655737704919
2384,0,0,7.7444089456869
2385,0,0,4.335025380710659
2386,0,0,2.3275862068965516
2387,0,0,1.530054644808743
2388,0,0,1.0617283950617284
2389,0,0,6.986486486486486
2390,0,0,2.931937172774869
2391,0,0,1.7247191011235956
2392,0,0,8.827586206896552
2393,0,0,4.986754966887418
2394,0,0,3.195564516129032
2395,0,0,3.099378881987578
2396,0,0,1.6495176848874598
2397,0,0,1.0712830957230142
2398,0,0,4.633333333333334
2399,0,0,3.01628664495114
2400,0,0,2.145124716553288
2401,0,0,8.289156626506024
2402,0,0,4.870175438596491
2403,0,0,2.8844621513944224
2404,0,0,6.191780821917808
2405,0,0,3.8505747126436782
2406,0,0,2.0303687635574836
2407,0,0,12.865248226950357
2408,0,0,7.181008902077151
2409,0,0,4.915074309978768
2410,0,0,29.728000000000005
2411,0,0,13.362459546925567
2412,0,0,7.923847695390781
2413,0,0,3.5182926829268295
2414,0,0,2.1020408163265305
2415,0,0,1.0357142857142856
2416,0,0,7.597560975609756
2417,0,0,3.246621621621622
2418,0,0,1.7048458149779735
2419,0,0,13.34
2420,0,0,4.550898203592815
2421,0,0,3.493368700265252
2422,0,0,3.5
2423,0,0,1.50390625
2424,0,0,0.87
2425,0,0,7.074626865671641
2426,0,0,3.678571428571429
2427,0,0,1.8730512249443207
2428,0,1,6.767741935483871
2429,0,0,5.294642857142858
2430,0,0,2.6953642384105962
2431,0,0,49.25
2432,0,0,18.77777777777778
2433,0,0,13.625
2434,0,0,66.75
2435,0,0,41.375
2436,0,0,11.1875
2437,0,0,141
2438,0,0,12.666666666666666
2439,0,0,22.5
2440,0,0,15.25
2441,0,0,9.666666666666666
2442,0,0,1.875
2443,0,0,52.25
2444,0,0,16.333333333333332
2445,0,0,26.4375
2446,0,0,9.75
2447,0,0,40.666666666666664
2448,0,0,1.5
2449,0,0,20.5
2450,0,0,21.666666666666668
2451,0,0,2.625
2452,0,0,13.5
2453,0,0,44.77777777777778
2454,0,0,13.125
2455,0,0,139.5
2456,0,0,8.444444444444445
2457,0,0,22.75
2458,0,0,34.25
2459,0,0,14.777777777777779
2460,0,0,5.866666666666666
2461,0,0,30.5
2462,0,0,39.875
2463,0,0,5.6875
2464,0,0,155.25
2465,0,0,35.888888888888886
2466,0,0,19.2
2467,0,0,13.5
2468,0,0,21.11111111111111
2469,0,0,10.5625
2470,0,0,11.5
2471,0,0,6.555555555555555
2472,0,0,2.75
2473,0,0,114.5
2474,0,0,37.55555555555556
2475,0,0,10.625
2476,0,0,22
2477,0,1,5.555555555555555
2478,0,0,4.375
2479,0,0,32.25
2480,0,0,33.666666666666664
2481,0,0,4.3125
2482,0,0,136.25
2483,0,0,66.11111111111111
2484,0,1,20.25
2494,0,0,54.75
2495,0,0,24.11111111111111
2496,0,0,12.8125
2497,0,0,79.25
2498,0,0,17.555555555555557
2499,0,0,24.5
2500,0,0,163.75
2501,0,0,17.88888888888889
2502,0,0,24.875
2503,0,0,32.75
2504,0,0,19.88888888888889
2505,0,0,6.2
2506,0,1,63.5
2507,0,0,47.55555555555556
2508,0,0,28.25
2509,0,0,162.5
2510,0,0,29.444444444444443
2511,0,0,36.3125
2512,0,0,0.9269102990033222
2513,0,0,1.762295081967213
2514,0,0,0.8225563909774434
2515,0,0,3.274509803921569
2516,0,0,2.0764462809917354
2517,0,0,0.6294964028776979
2518,0,0,5.342105263157895
2519,0,0,2.816287878787878
2520,0,0,0.9755725190839694
2521,0,0,0.5196078431372548
2522,0,0,0.13986013986013987
2523,0,0,0.16057233704292528
2524,0,0,2.29811320754717
2525,0,0,0.5202702702702703
2526,0,0,0.7604651162790699
2527,0,0,1.9746835443037976
2528,0,0,1.2788732394366198
2529,0,0,0.41666666666666663
2530,0,0,0.7688172043010753
2531,0,0,0.2595818815331011
2532,0,0,0.15467239527389903
2533,0,0,1.0922509225092252
2534,0,0,0.7030878859857482
2535,0,0,0.2867756315007429
2536,0,0,1.3285198555956679
2537,0,0,0.9019963702359347
2538,0,0,0.3789346246973365
2539,0,0,3.5373134328358216
2540,0,0,1.1689497716894979
2541,0,0,5.7413793103448265
2542,0,0,23.775862068965516
2543,0,0,2.210023866348449
2544,0,0,2.406360424028268
2545,0,0,6.8
2546,0,0,6.271111111111111
2547,0,0,2.786628733997155
2548,0,0,1.037593984962406
2549,0,0,0.3678516228748068
2550,0,0,0.3961661341853035
2551,0,0,2.2587412587412588
2552,0,0,0.8506493506493507
2553,0,0,1.2104247104247106
2554,0,0,3.6015625
2555,0,1,1.4148397976391232
2556,0,0,0.9041095890410958
2557,0,0,1.1433691756272402
2558,0,0,0.540192926045016
2559,0,0,0.4166666666666667
2560,0,0,2.616949152542373
2561,0,0,1.474903474903475
2562,0,0,0.5819672131147541
2563,0,0,2.049019607843137
2564,0,0,0.9683042789223455
2565,0,0,2.017467248908297
2575,0,1,2.027906976744186
2576,0,0,1.0585284280936458
2577,0,0,0.4503657262277952
2578,0,0,2.654929577464789
2579,0,0,1.7252747252747254
2580,0,0,1.0432900432900432
2581,0,0,5.348432055749129
2582,0,0,1.7727975270479135
2583,0,0,1.1491525423728812
2584,0,0,1.487179487179487
2585,0,0,0.9593908629441625
2586,0,0,0.45804195804195813
2587,0,0,5.55399061032864
2588,0,0,1.8576923076923078
2589,0,0,1.279112754158965
2590,0,0,7.018575851393191
2591,0,0,1.912396694214876
2592,0,0,1.5833333333333335
2593,0,0,1.9848484848484849
2594,0,0,1.1553133514986376
2595,0,0,0.7235621521335808
2596,0,0,4.3933333333333335
2597,0,0,1.4245810055865922
2598,0,0,1.5010615711252653
2599,0,0,4.573426573426573
2600,0,0,2.672566371681416
2601,0,0,1.8824593128390597
2602,0,0,1.086092715231788
2603,0,0,0.5206349206349207
2604,0,0,0.3593073593073593
2605,0,0,2.2312925170068025
2606,0,0,1.0658307210031348
2607,0,0,0.6921397379912664
2608,0,0,3.084269662921348
2609,0,0,1.5220125786163523
2610,0,0,1.0077972709551657
2611,0,0,1.0529801324503312
2612,0,0,0.5289855072463768
2613,0,0,0.34444444444444444
2614,0,0,2.625
2615,0,0,0.9709677419354839
2616,0,0,0.6732456140350878
2617,0,0,2.8857142857142857
2618,0,0,1.7448979591836735
2619,0,0,1.035650623885918
2620,0,0,2.841530054644809
2621,0,0,1.6528925619834711
2622,0,0,1.400369003690037
2623,0,0,6.059782608695652
2624,0,0,2.774193548387097
2625,0,0,3.6379821958456975
2626,0,0,10.708333333333332
2627,0,0,4.570605187319884
2628,0,1,4.863534675615212
2629,0,0,1.7126436781609196
2630,0,0,0.6726457399103138
2631,0,1,0.5981651376146789
2632,0,1,3.5977653631284916
2633,0,0,1.897506925207756
2634,0,0,1.0190114068441065
2635,0,0,5.265536723163843
2636,0,0,2.1288515406162465
2637,0,0,1.9117043121149897
2638,0,0,1.2415730337078652
2639,0,0,0.9078947368421053
2640,0,0,0.5571687840290381
2641,0,0,3.7643312101910826
2642,0,0,1.6379821958456975
2643,0,0,1.3774509803921569
2644,0,0,4.398692810457517
2645,0,0,2.831908831908832
2646,0,0,1.5060975609756098
2647,0,1,6.529761904761905
2648,0,0,3.1011235955056176
2649,0,0,2.182232346241458
2650,0,0,16.070175438596493
2651,0,0,7.828080229226361
2652,0,0,5.3843351548269585
2653,0,0,21.617977528089888
2654,0,0,12.04761904761905
2655,0,1,5.898916967509025
2656,0,0,2.359116022099448
2657,0,0,1.3621621621621622
2658,0,0,0.8284671532846716
2659,0,0,4.186567164179104
2660,0,0,2.4957507082152977
2661,0,1,1.4990925589836661
2662,0,0,6.486111111111112
2663,0,0,3.8197674418604652
2664,0,1,2.5667870036101084
2665,0,0,4.2709677419354835
2666,0,0,1.8791540785498486
2667,0,0,0.9999999999999999
2668,0,0,6.882022471910113
2669,0,0,4.123626373626374
2670,0,0,2.686695278969957
2671,0,1,10.274725274725274
2672,0,0,3.971751412429378
2673,0,0,2.9641509433962265
2674,0,0,124
2675,0,0,25.6
2676,0,0,18.22222222222222
2677,0,0,199
2678,0,0,137
2679,0,0,36.88888888888889
2680,0,0,278
2681,0,0,179.66666666666669
2682,0,0,61.3
2683,0,0,98
2684,0,0,24.5
2685,0,0,12.875
2686,0,0,246
2687,0,0,49.2
2688,0,0,27.25
2689,0,0,85
2690,0,0,74.4
2691,0,0,42.77777777777778
2692,0,0,61
2693,0,0,25.75
2694,0,0,22.6
2695,0,0,101
2696,0,0,56
2697,0,0,29.4
2698,0,0,141
2699,0,0,109
2700,0,0,52.285714285714285
2701,0,0,80
2702,0,0,102
2703,0,0,24.375
2704,0,0,220
2705,0,0,143.8
2706,0,0,104.83333333333333
2707,0,0,429.5
2708,0,0,365.66666666666663
2709,0,0,98.00000000000001
2710,0,0,78.5
2711,0,0,41.25
2712,0,0,19.2
2713,0,0,177
2714,0,0,69
2715,0,0,38
2716,0,0,146.5
2717,0,0,94.5
2718,0,0,49.666666666666664
2719,0,0,64
2720,0,0,28
2721,0,0,21.299999999999997
2722,0,0,121
2723,0,0,62.25
2724,0,0,42.4
2725,0,0,193
2726,0,0,123.4
2727,0,0,42.42857142857143
2728,0,0,215.5
2729,0,0,126.80000000000001
2730,0,0,78.125
2731,0,0,458
2732,0,0,244.75
2733,0,0,93.9
2734,0,0,684
2735,0,0,517
2736,0,0,297.4
2737,0,0,138.5
2738,0,0,55.8
2739,0,0,37.5
2740,0,0,275
2741,0,0,84
2742,0,0,73.30000000000001
2743,0,0,312
2744,0,0,173.2
2745,0,0,106
2746,0,0,118
2747,0,0,52.25
2748,0,0,39.6
2749,0,0,316
2750,0,0,133
2751,0,0,43.666666666666664
2752,0,0,433.5
2753,0,0,269.6
2754,0,0,139.83333333333334
2755,0,0,4.6440677966101696
2756,0,0,5.7875
2757,0,0,2.5386740331491713
2758,0,0,17.7156862745098
2759,0,0,10.60144927536232
2760,0,0,4.688679245283019
2761,0,0,10.432
2762,0,0,9.554621848739496
2763,0,0,6.762886597938144
2764,0,0,1.8805970149253732
2765,0,0,0.915129151291513
2766,0,0,0.4879032258064516
2767,0,0,3.822222222222222
2768,0,0,2.399159663865546
2769,0,0,1.3247058823529412
2770,0,0,5.386363636363637
2771,0,0,2.6907216494845363
2772,0,0,1.7106109324758842
2773,0,0,1.71875
2774,0,0,0.8388625592417062
2775,0,0,0.5642023346303502
2776,0,0,3.659090909090909
2777,0,0,1.792929292929293
2778,0,0,0.9336870026525199
2779,0,0,5.540816326530612
2780,0,0,2.7160493827160495
2781,0,0,2.031055900621118
2782,0,0,11.363636363636363
2783,0,0,4.969957081545064
2784,0,1,5.206140350877193
2785,0,0,16.492424242424242
2786,0,0,7.228571428571429
2787,0,0,6.8219512195121945
2788,0,0,30.064220183486242
2789,0,0,14.866666666666669
2790,0,0,6.599999999999999
2791,0,0,2.2330827067669174
2792,0,0,0.9405204460966543
2793,0,0,0.8541176470588235
2794,0,0,4.491666666666666
2795,0,0,1.7651821862348176
2796,0,0,2.302839116719243
2797,0,0,8.42142857142857
2798,0,0,3.8945454545454545
2799,0,0,1.9693877551020407
2800,0,1,2.757142857142857
2801,0,0,1.276978417266187
2802,0,1,0.8963855421686747
2803,0,0,4.7155172413793105
2804,0,0,2.013333333333333
2805,0,0,1.3172205438066464
2806,0,0,8.702898550724639
2807,0,0,3.4910394265232974
2808,0,0,2.3066037735849054
2809,0,0,5.157894736842105
2810,0,0,3.506849315068494
2811,0,0,3.095238095238096
2812,0,0,13.219696969696969
2813,0,0,9.709302325581394
2814,0,0,4.451895043731779
2815,0,0,22.708333333333336
2816,0,0,10.385767790262172
2817,0,0,8.11111111111111
2818,0,0,3.015037593984962
2819,0,0,1.6801619433198378
2820,0,0,0.9004739336492891
2821,0,0,6.838235294117648
2822,0,0,3.176895306859206
2823,0,0,2.0071942446043165
2824,0,0,8.70503597122302
2825,0,0,4.663082437275985
2826,0,0,2.788659793814433
2827,0,0,1.883495145631068
2828,0,0,1.2564102564102564
2829,0,0,0.971764705882353
2830,0,0,6.818181818181818
2831,0,0,3.182170542635659
2832,0,1,2.2440191387559807
2833,0,0,9.26950354609929
2834,0,0,4.391459074733096
2835,0,0,3.092964824120603
2836,0,0,27.566265060240962
2837,0,0,8.14516129032258
2838,0,1,3.740350877192983
2839,0,0,47.94
2840,0,0,14.87192118226601
2841,0,0,7.183673469387756
2842,0,0,40.97849462365592
2843,0,0,28.70786516853933
2844,0,0,12.99624060150376
2845,0,0,3.737373737373737
2846,0,0,1.3520408163265305
2847,0,0,1.2692307692307692
2848,0,0,8.731182795698924
2849,0,0,3.1063829787234045
2850,0,0,2.3226950354609928
2851,0,0,10.872549019607844
2852,0,0,4.473429951690822
2853,0,0,3.2677419354838713
2854,0,0,3.5656565656565657
2855,0,0,1.5876777251184835
2856,0,0,1.5335463258785942
2857,0,0,5.767676767676767
2858,0,0,3.411764705882353
2859,0,0,1.8645833333333333
2860,0,0,11.912621359223301
2861,0,0,5.684210526315789
2862,0,0,3.6261682242990654
2863,0,0,13.64
2864,0,0,6.061538461538461
2865,0,0,2.614130434782609
2866,0,0,40.18333333333334
2867,0,0,11.461077844311378
2868,0,0,10.179190751445088
2869,0,0,36.607142857142854
2870,0,0,17.97191011235955
2871,0,0,8.626415094339622
2872,0,0,2.4
2873,0,0,2.1311475409836067
2874,0,0,0.8957528957528957
2875,0,0,6.41
2876,0,0,3.9752475247524757
2877,0,0,2.289808917197452
2878,0,0,9.54
2879,0,0,4.8612440191387565
2880,0,0,2.253807106598985
2881,0,0,3.128712871287129
2882,0,0,1.6359223300970873
2883,0,0,0.8533333333333333
2884,0,0,8.34736842105263
2885,0,0,2.2975206611570247
2886,0,1,1.9605911330049262
2887,0,0,10.173913043478262
2888,0,0,5.781725888324873
2889,0,0,3.039473684210526
2890,0,0,49.82500000000001
2891,0,0,73.37735849056605
2892,0,0,22.084337349397586
2893,0,0,143.3148148148148
2894,0,0,42.48958333333332
2895,0,0,48.564102564102576
2896,0,0,310.3999999999999
2897,0,0,81.25581395348836
2898,0,0,163.89215686274508
2899,0,0,6.459183673469387
2900,0,0,3.284360189573459
2901,0,0,1.4805194805194806
2902,0,0,11.123287671232877
2903,0,0,5.354497354497354
2904,0,0,4.851985559566788
2905,0,0,18.870588235294118
2906,0,0,7.747474747474748
2907,0,0,7.305555555555555
2908,0,0,6.367346938775511
2909,0,0,3.6335078534031413
2910,0,0,2.355731225296443
2911,0,0,15.297029702970297
2912,0,0,5.455128205128205
2913,0,0,3.902208201892744
2914,0,0,19.028846153846157
2915,0,0,7.183783783783784
2916,0,0,6.578947368421052
2926,0,0,18.5
2927,0,0,5.490196078431373
2928,0,0,20.83783783783784
2929,0,0,240.625
2930,0,0,29.605263157894736
2931,0,0,16.986301369863014
2932,0,0,158.375
2933,0,0,34.829787234042556
2934,0,0,40.40384615384615
2935,0,0,39.85714285714286
2936,0,0,29.4
2937,0,0,7.119999999999999
2938,0,0,34.25
2939,0,0,228.75
2940,0,0,22.392156862745097
2941,0,0,123.96
2942,0,0,120.42307692307692
2943,0,0,33.486111111111114
2953,0,0,169.09090909090907
2954,0,0,33
2955,0,0,15.723076923076922
2956,0,0,248.7777777777778
2957,0,0,225.76923076923077
2958,0,0,72.17910447761193
2959,0,0,408.79999999999995
2960,0,0,122.05555555555556
2961,0,0,62.026666666666664
2962,0,0,65.66666666666667
2963,0,0,37.6304347826087
2964,0,0,29.13846153846154
2965,0,0,105.36000000000001
2966,0,0,52.45
2967,0,0,59.13636363636363
2968,0,0,197.875
2969,0,0,99.95652173913042
2970,0,0,443.4
2980,0,0,151.5
2981,0,0,142
2982,0,0,157.33333333333331
2983,0,0,291.33333333333337
2984,0,0,96.36842105263158
2985,0,0,190.42424242424244
2986,0,0,561.5
2987,0,0,249.04166666666666
2988,0,0,151.03921568627447
2989,0,0,100.34782608695652
2990,0,0,158
2991,0,0,36.57142857142858
2992,0,0,325.6363636363637
2993,0,0,110.20689655172417
2994,0,0,56.42372881355932
2995,0,0,299
2996,0,0,397.7272727272727
2997,0,0,185.20754716981128
2998,0,0,0.6649746192893401
2999,0,0,0.3299492385786802
3000,0,0,0.23361344537815126
3001,0,0,1.2233502538071066
3002,0,0,0.6142433234421365
3003,0,0,0.5239179954441914
3004,0,0,2.923076923076923
3005,0,0,0.9281609195402298
3006,0,0,0.7574171029668412
3007,0,0,0.7121951219512195
3008,0,0,0.36318407960199006
3009,0,0,0.23225806451612904
3010,0,0,1.266990291262136
3011,0,0,0.6463414634146342
3012,0,0,0.39700996677740863
3013,0,0,2.2222222222222223
3014,0,0,0.9830508474576272
3015,0,1,0.6235679214402619
3016,0,0,0.6984924623115578
3017,0,0,0.34624697336561744
3018,0,0,0.23140495867768596
3019,0,0,1.43
3020,0,0,0.7307692307692307
3021,0,1,0.3105691056910569
3022,0,0,2.073170731707317
3023,0,1,0.9358024691358025
3024,0,0,0.44264943457189015
3025,0,0,11.357894736842105
3026,0,0,4.844282238442823
3027,0,1,3.2611111111111106
3028,0,0,14.640449438202248
3029,0,0,23.740458015267173
3030,0,0,5.011647254575707
3031,0,0,18.81420765027322
3032,0,0,16.76190476190476
3033,0,0,7.7405405405405405
3034,0,0,0.972972972972973
3035,0,0,0.5675675675675675
3036,0,0,0.27835051546391754
3037,0,0,1.8280254777070064
3038,0,0,0.9201277955271565
3039,0,0,0.7237851662404092
3040,0,0,2.9615384615384617
3041,0,0,1.312883435582822
3042,0,0,0.9842931937172775
3043,0,0,1.097938144329897
3044,0,0,0.45739910313901344
3045,0,0,0.2734225621414914
3046,0,0,2.41025641025641
3047,0,0,1.0224719101123596
3048,0,0,0.6184210526315789
3049,0,0,3.083769633507853
3050,0,0,1.3746031746031746
3051,0,1,0.8938428874734607
3052,0,0,2.24468085106383
3053,0,0,0.9526462395543176
3054,0,0,0.74901185770751
3055,0,0,3.7157360406091366
3056,0,0,1.7960687960687962
3057,0,0,1.3056478405315615
3058,0,0,5.651741293532339
3059,0,0,2.623015873015873
3060,0,0,2.5366666666666666
3061,0,0,0.8333333333333334
3062,0,0,0.5619596541786743
3063,0,0,0.3277777777777778
3064,0,0,2.128
3065,0,0,1.060483870967742
3066,0,0,0.6224719101123596
3067,0,0,3.1940298507462686
3068,0,0,1.3793103448275863
3069,0,0,0.9847328244274809
3070,0,1,1.4
3071,0,0,0.6348039215686274
3072,0,0,0.4972677595628415
3073,0,0,2.612021857923497
3074,0,0,1.3002680965147455
3075,0,0,0.943103448275862
3076,0,0,3.678048780487805
3077,0,0,1.8123456790123458
3078,0,0,1.2916666666666665
3079,0,0,7.609375
3080,0,0,2.471698113207547
3081,0,0,3.1873198847262247
3082,0,0,9.26923076923077
3083,0,0,5.32089552238806
3084,0,0,4.048469387755102
3085,0,0,50.92857142857144
3086,0,0,11.287878787878789
3087,0,0,10.818548387096774
3088,0,0,2.3333333333333335
3089,0,0,0.6058394160583942
3090,0,0,0.8271954674220963
3091,0,0,3.9612403100775193
3092,0,0,2.341463414634146
3093,0,0,1.2531645569620253
3094,0,0,6.977611940298508
3095,0,0,3.317073170731707
