dataset_conf_id,ndpso_avg_time,ndpso_avg_map_time,ndpso_avg_span,ndpso_avg_start_conv_iter,ndpso_avg_end_conv_iter,ndpso_avg_time_per_loop,ndpso_avg_min_time_to_conv,sfms_span,sfms_time,span_impr_perc_avg,time_impr_perc_avg,time_impr_perc_min_conv_avg,time_span_90_10,time_span_80_20,time_span_70_30,time_span_60_40,time_span_50_50,time_span_40_60,time_span_30_70,time_span_20_80,time_span_10_90,time_span_min_conv_90_10,time_span_min_conv_80_20,time_span_min_conv_70_30,time_span_min_conv_60_40,time_span_min_conv_50_50,time_span_min_conv_40_60,time_span_min_conv_30_70,time_span_min_conv_20_80,time_span_min_conv_10_90
6994,73.5000,0.0000,2.3246753246753245,0.0000,100.0000,0.73500000,0.73500000,2.3246753246753253,0.0000,-0.00000000000003820655771894394,100.00000000,0.00000000,90,79.99999999999999,69.99999999999999,59.999999999999986,49.99999999999998,39.99999999999998,29.99999999999997,19.999999999999968,9.999999999999966,-0.000000000000003820655771894394,-0.000000000000007641311543788789,-0.000000000000011461967315683181,-0.000000000000015282623087577577,-0.00000000000001910327885947197,-0.000000000000022923934631366362,-0.000000000000026744590403260755,-0.000000000000030565246175155154,-0.000000000000034385901947049547
6995,88.0000,0.0000,0.8197162190581047,18.5000,118.5000,0.74303000,14.44040000,0.8300283286118981,0.0000,-1.2423804342966351,100.00000000,100.00000000,89.87576195657033,79.75152391314067,69.627285869711,59.503047826281346,49.37880978285168,39.25457173942202,29.130333695992356,19.006095652562692,8.881857609133029,89.87576195657033,79.75152391314067,69.627285869711,59.503047826281346,49.37880978285168,39.25457173942202,29.130333695992356,19.006095652562692,8.881857609133029
6996,81.0000,0.0000,0.6469516324119348,11.8000,111.8000,0.72496000,9.22794000,0.6545105566218811,0.0000,-1.1548972180006003,100.00000000,100.00000000,89.88451027819994,79.76902055639988,69.65353083459982,59.53804111279976,49.4225513909997,39.30706166919964,29.19157194739958,19.07608222559952,8.96059250379946,89.88451027819994,79.76902055639988,69.65353083459982,59.53804111279976,49.4225513909997,39.30706166919964,29.19157194739958,19.07608222559952,8.96059250379946
6997,79.1000,0.0000,5.137614678899083,0.0000,100.0000,0.79100000,0.79100000,5.137614678899083,0.0000,-0.00000000000001728775852630601,100.00000000,10.00000000,90,80,70,59.99999999999999,49.99999999999999,39.99999999999999,29.99999999999999,19.999999999999986,9.999999999999984,8.999999999999998,7.9999999999999964,6.999999999999995,5.999999999999993,4.999999999999991,3.99999999999999,2.999999999999988,1.9999999999999862,0.9999999999999845
6998,93.3000,0.0000,1.604378659431217,25.1000,125.1000,0.74532000,19.51403000,1.6433121019108277,0.0000,-2.3692056082553963,100.00000000,90.00000000,89.76307943917446,79.52615887834892,69.28923831752338,59.05231775669784,48.8153971958723,38.57847663504676,28.341556074221224,18.10463551339568,7.867714952570143,80.76307943917446,71.52615887834892,62.289238317523385,53.05231775669784,43.8153971958723,34.57847663504676,25.341556074221224,16.10463551339568,6.867714952570143
6999,97.4000,0.0000,1.5442571000672725,30.8000,130.8000,0.74365000,23.77864000,1.582278481012658,0.0000,-2.402951275748382,100.00000000,100.00000000,89.75970487242516,79.51940974485032,69.27911461727548,59.03881948970065,48.79852436212581,38.55822923455097,28.317934106976132,18.077638979401293,7.837343851826455,89.75970487242516,79.51940974485032,69.27911461727548,59.03881948970065,48.79852436212581,38.55822923455097,28.317934106976132,18.077638979401293,7.837343851826455
7000,79.4000,0.0000,4.961924418890362,5.0000,105.0000,0.75519000,4.63562000,4.967320261437907,0.0000,-0.10862683023347561,100.00000000,30.00000000,89.98913731697665,79.9782746339533,69.96741195092996,59.95654926790661,49.94568658488326,39.934823901859914,29.923961218836567,19.91309853581322,9.902235852789872,26.989137316976652,23.978274633953305,20.967411950929957,17.95654926790661,14.945686584883262,11.934823901859914,8.923961218836567,5.913098535813219,2.9022358527898717
7001,78.9000,0.0000,1.8801128567839682,8.2000,108.2000,0.72926000,6.70372000,1.8888888888888888,0.0000,-0.4646134643781467,100.00000000,100.00000000,89.95353865356219,79.90707730712437,69.86061596068656,59.81415461424874,49.76769326781093,39.72123192137311,29.674770574935298,19.628309228497482,9.581847882059668,89.95353865356219,79.90707730712437,69.86061596068656,59.81415461424874,49.76769326781093,39.72123192137311,29.674770574935298,19.628309228497482,9.581847882059668
7002,101.1000,0.0000,3.8226529178583974,37.0000,137.0000,0.74041000,27.79978000,3.897260273972603,0.0000,-1.9143539530182743,100.00000000,100.00000000,89.80856460469818,79.61712920939634,69.42569381409452,59.23425841879269,49.04282302349086,38.85138762818904,28.659952232887207,18.46851683758538,8.277081442283553,89.80856460469818,79.61712920939634,69.42569381409452,59.23425841879269,49.04282302349086,38.85138762818904,28.659952232887207,18.46851683758538,8.277081442283553
7003,146.7000,0.0000,0.3526232114467409,4.1000,104.1000,1.40752000,7.35586000,0.35294117647058826,0.0000,-0.09009009009009027,100.00000000,100.00000000,89.990990990991,79.98198198198199,69.97297297297297,59.96396396396396,49.95495495495496,39.945945945945944,29.936936936936938,19.92792792792793,9.91891891891892,89.990990990991,79.98198198198199,69.97297297297297,59.96396396396396,49.95495495495496,39.945945945945944,29.936936936936938,19.92792792792793,9.91891891891892
7004,144.9000,0.0000,0.16109422492401215,0.0000,100.0000,1.44900000,1.44900000,0.16109422492401215,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7005,133.6000,0.0000,0.1255171986301016,2.2000,102.2000,1.30741000,4.16603000,0.12585812356979403,0.0000,-0.27088036117381686,100.00000000,100.00000000,89.97291196388262,79.94582392776523,69.91873589164786,59.89164785553047,49.86455981941309,39.83747178329571,29.810383747178328,19.783295711060948,9.756207674943564,89.97291196388262,79.94582392776523,69.91873589164786,59.89164785553047,49.86455981941309,39.83747178329571,29.810383747178328,19.783295711060948,9.756207674943564
7006,147.6000,0.0000,0.738779740447008,0.7000,100.7000,1.46573000,2.49283000,0.7397260273972603,0.0000,-0.12792397660818666,100.00000000,100.00000000,89.98720760233918,79.97441520467837,69.96162280701755,59.948830409356724,49.936038011695906,39.92324561403509,29.91045321637427,19.89766081871345,9.884868421052632,89.98720760233918,79.97441520467837,69.96162280701755,59.948830409356724,49.936038011695906,39.92324561403509,29.91045321637427,19.89766081871345,9.884868421052632
7007,152.6000,0.0000,0.3521223262032086,4.6000,104.6000,1.45844000,8.21430000,0.3627450980392157,0.0000,-2.928439803439802,100.00000000,100.00000000,89.70715601965603,79.41431203931204,69.12146805896806,58.82862407862408,48.5357800982801,38.24293611793612,27.95009213759214,17.65724815724816,7.364404176904179,89.70715601965603,79.41431203931204,69.12146805896806,58.82862407862408,48.5357800982801,38.24293611793612,27.95009213759214,17.65724815724816,7.364404176904179
7008,150.6000,0.0000,0.2242424242424242,0.0000,100.0000,1.50600000,1.50600000,0.2242424242424242,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7009,145.4000,0.0000,1.006060606060606,0.0000,100.0000,1.45400000,1.45400000,1.006060606060606,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7010,165.2000,0.0000,0.50446735395189,1.2000,101.2000,1.62670000,4.15648000,0.5051546391752577,0.0000,-0.13605442176870702,100.00000000,100.00000000,89.98639455782313,79.97278911564626,69.95918367346938,59.945578231292515,49.93197278911565,39.91836734693877,29.904761904761905,19.891156462585034,9.877551020408164,89.98639455782313,79.97278911564626,69.95918367346938,59.945578231292515,49.93197278911565,39.91836734693877,29.904761904761905,19.891156462585034,9.877551020408164
7011,151.0000,0.0000,0.34291581108829566,0.0000,100.0000,1.51000000,1.51000000,0.34291581108829566,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7012,174.7000,0.0000,0.30726256983240224,0.0000,100.0000,1.74700000,1.74700000,0.30726256983240224,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7013,181.9000,0.3000,0.15016999864001088,3.8000,103.8000,1.75242000,8.41040000,0.15116279069767444,0.0000,-0.6567701304543409,100.00000000,100.00000000,89.93432298695457,79.86864597390912,69.8029689608637,59.737291947818264,49.671614934772826,39.605937921727396,29.54026090868196,19.474583895636528,9.408906882591094,89.93432298695457,79.86864597390912,69.8029689608637,59.737291947818264,49.671614934772826,39.605937921727396,29.54026090868196,19.474583895636528,9.408906882591094
7014,173.1000,0.0000,0.09851301115241637,0.0000,100.0000,1.73100000,1.73100000,0.09851301115241637,1.0000,0,99.41905000,5.00000000,89.477145,79.53524,69.593335,59.65143,49.709525,39.76762,29.825715,19.88381,9.941905,4.5,4,3.5,3,2.5,2,1.5,1,0.5
7015,169.7000,0.0000,0.611111111111111,0.0000,100.0000,1.69700000,1.69700000,0.611111111111111,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7016,175.3000,0.0000,0.30704225352112674,0.0000,100.0000,1.75300000,1.75300000,0.30704225352112674,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7017,150.6000,0.0000,0.197,1.4000,101.4000,1.48500000,3.58500000,0.1973684210526316,0.0000,-0.1866666666666667,100.00000000,100.00000000,89.98133333333334,79.96266666666666,69.944,59.925333333333334,49.906666666666666,39.888,29.869333333333334,19.850666666666665,9.832,89.98133333333334,79.96266666666666,69.944,59.925333333333334,49.906666666666666,39.888,29.869333333333334,19.850666666666665,9.832
7018,160.8000,0.0000,1.0121374272731134,1.8000,101.8000,1.58032000,4.34867000,1.0425531914893615,0.0000,-2.917430445231986,100.00000000,100.00000000,89.7082569554768,79.4165139109536,69.12477086643041,58.83302782190721,48.54128477738401,38.249541732860806,27.95779868833761,17.66605564381441,7.374312599291212,89.7082569554768,79.4165139109536,69.12477086643041,58.83302782190721,48.54128477738401,38.249541732860806,27.95779868833761,17.66605564381441,7.374312599291212
7019,179.9000,0.0000,0.4879518072289156,0.0000,100.0000,1.79900000,1.79900000,0.4879518072289156,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7020,169.8000,0.1000,0.32499031383184807,2.2000,102.2000,1.66190000,5.27149000,0.32758620689655166,0.0000,-0.7924305144884682,100.00000000,100.00000000,89.92075694855116,79.8415138971023,69.76227084565346,59.68302779420461,49.603784742755764,39.52454169130692,29.445298639858073,19.366055588409225,9.286812536960378,89.92075694855116,79.8415138971023,69.76227084565346,59.68302779420461,49.603784742755764,39.52454169130692,29.445298639858073,19.366055588409225,9.286812536960378
7021,132.8000,0.0000,0.4456063776062333,7.6000,107.6000,1.23152000,10.87941000,0.45180722891566266,0.0000,-1.3724550898203591,100.00000000,100.00000000,89.86275449101797,79.72550898203593,69.58826347305389,59.45101796407186,49.31377245508982,39.176526946107785,29.039281437125748,18.90203592814371,8.764790419161677,89.86275449101797,79.72550898203593,69.58826347305389,59.45101796407186,49.31377245508982,39.176526946107785,29.039281437125748,18.90203592814371,8.764790419161677
7022,125.6000,0.0000,0.254277813923227,2.8000,102.8000,1.22115000,4.70656000,0.25786163522012584,0.0000,-1.3898233809924307,100.00000000,100.00000000,89.86101766190076,79.72203532380152,69.58305298570227,59.44407064760303,49.30508830950379,39.16610597140454,29.027123633305298,18.888141295206054,8.749158957106813,89.86101766190076,79.72203532380152,69.58305298570227,59.44407064760303,49.30508830950379,39.16610597140454,29.027123633305298,18.888141295206054,8.749158957106813
7023,131.8000,0.0000,0.16417372507873698,9.1000,109.1000,1.20863000,12.14677000,0.18315018315018317,0.0000,-10.361146107009606,100.00000000,100.00000000,88.96388538929904,77.92777077859807,66.89165616789712,55.855541557196155,44.8194269464952,33.783312335794236,22.747197725093276,11.711083114392315,0.6749685036913533,88.96388538929904,77.92777077859807,66.89165616789712,55.855541557196155,44.8194269464952,33.783312335794236,22.747197725093276,11.711083114392315,0.6749685036913533
7024,127.6000,0.0000,1.0275730842414805,2.6000,102.6000,1.24316000,4.52709000,1.028368794326241,0.0000,-0.0773759461732552,100.00000000,100.00000000,89.99226240538268,79.98452481076535,69.97678721614803,59.9690496215307,49.961312026913376,39.953574432296044,29.945836837678723,19.938099243061394,9.93036164844407,89.99226240538268,79.98452481076535,69.97678721614803,59.9690496215307,49.961312026913376,39.953574432296044,29.945836837678723,19.938099243061394,9.93036164844407
7025,141.6000,0.0000,0.581046801269882,15.6000,115.6000,1.22514000,20.31113000,0.6837349397590362,0.0000,-15.018705717356465,100.00000000,100.00000000,88.49812942826435,76.99625885652871,65.49438828479306,53.99251771305741,42.490647141321766,30.988776569586122,19.486905997850478,7.985035426114827,-3.516835145620819,88.49812942826435,76.99625885652871,65.49438828479306,53.99251771305741,42.490647141321766,30.988776569586122,19.486905997850478,7.985035426114827,-3.516835145620819
7026,136.1000,0.0000,0.38356900452488685,7.2000,107.2000,1.26935000,10.43483000,0.39592760180995473,0.0000,-3.121428571428575,100.00000000,100.00000000,89.68785714285714,79.37571428571428,69.06357142857142,58.75142857142857,48.43928571428571,38.12714285714286,27.814999999999998,17.50285714285714,7.190714285714282,89.68785714285714,79.37571428571428,69.06357142857142,58.75142857142857,48.43928571428571,38.12714285714286,27.814999999999998,17.50285714285714,7.190714285714282
7027,130.9000,0.1000,1.5920713834776334,3.7000,103.7000,1.26525000,5.64050000,1.5974025974025974,0.0000,-0.3337426603432697,100.00000000,100.00000000,89.96662573396567,79.93325146793134,69.89987720189701,59.86650293586269,49.83312866982836,39.79975440379404,29.76638013775971,19.733005871725386,9.699631605691057,89.96662573396567,79.93325146793134,69.89987720189701,59.86650293586269,49.83312866982836,39.79975440379404,29.76638013775971,19.733005871725386,9.699631605691057
7028,130.4000,0.0000,0.9572568215308006,7.2000,107.2000,1.21685000,9.93218000,0.9855072463768118,0.0000,-2.8665872270217023,100.00000000,100.00000000,89.71334127729783,79.42668255459566,69.14002383189349,58.853365109191316,48.56670638648915,38.28004766378698,27.99338894108481,17.70673021838264,7.420071495680467,89.71334127729783,79.42668255459566,69.14002383189349,58.853365109191316,48.56670638648915,38.28004766378698,27.99338894108481,17.70673021838264,7.420071495680467
7029,139.0000,0.0000,0.41876009669214015,16.0000,116.0000,1.19845000,20.35371000,0.4583333333333333,0.0000,-8.634160721714874,100.00000000,100.00000000,89.13658392782851,78.27316785565702,67.40975178348553,56.54633571131405,45.68291963914256,34.81950356697108,23.95608749479959,13.0926714226281,2.2292553504566133,89.13658392782851,78.27316785565702,67.40975178348553,56.54633571131405,45.68291963914256,34.81950356697108,23.95608749479959,13.0926714226281,2.2292553504566133
7030,183.4000,0.0000,0.3291139240506329,0.0000,100.0000,1.83400000,1.83400000,0.3291139240506329,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7031,199.5000,0.0000,0.17857142857142858,0.0000,100.0000,1.99500000,1.99500000,0.17857142857142858,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7032,190.6000,0.0000,0.10574434931806642,2.1000,102.1000,1.86752000,5.71498000,0.10580912863070538,0.0000,-0.06122280135682897,100.00000000,100.00000000,89.99387771986432,79.98775543972863,69.98163315959295,59.97551087945727,49.96938859932158,39.963266319185905,29.95714403905022,19.951021758914536,9.944899478778854,89.99387771986432,79.98775543972863,69.98163315959295,59.97551087945727,49.96938859932158,39.963266319185905,29.95714403905022,19.951021758914536,9.944899478778854
7033,185.5000,0.0000,0.6955905026210298,0.7000,100.7000,1.84237000,3.10499000,0.6956521739130433,0.0000,-0.00886524822695002,100.00000000,100.00000000,89.99911347517731,79.9982269503546,69.99734042553192,59.99645390070922,49.99556737588652,39.99468085106383,29.993794326241137,19.99290780141844,9.992021276595745,89.99911347517731,79.9982269503546,69.99734042553192,59.99645390070922,49.99556737588652,39.99468085106383,29.993794326241137,19.99290780141844,9.992021276595745
7034,202.8000,0.0000,0.4221143868644326,9.8000,109.8000,1.84820000,19.83038000,0.4245014245014245,0.0000,-0.5623155775732493,100.00000000,100.00000000,89.94376844224267,79.88753688448536,69.83130532672803,59.7750737689707,49.71884221121338,39.66261065345605,29.606379095698724,19.5501475379414,9.493915980184076,89.94376844224267,79.88753688448536,69.83130532672803,59.7750737689707,49.71884221121338,39.66261065345605,29.606379095698724,19.5501475379414,9.493915980184076
7035,186.0000,0.0000,0.21822698032586754,0.7000,100.7000,1.84685000,3.16180000,0.2183406113537118,0.0000,-0.052043010752689044,100.00000000,100.00000000,89.99479569892473,79.98959139784947,69.9843870967742,59.979182795698925,49.97397849462366,39.968774193548384,29.963569892473117,19.95836559139785,9.95316129032258,89.99479569892473,79.98959139784947,69.9843870967742,59.979182795698925,49.97397849462366,39.968774193548384,29.963569892473117,19.95836559139785,9.95316129032258
7036,204.6000,0.0000,0.8678160919540228,0.0000,100.0000,2.04600000,2.04600000,0.8678160919540228,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7037,192.4000,0.0000,0.5499529868244087,1.4000,101.4000,1.89686000,4.61089000,0.5516014234875445,0.0000,-0.2988456144136373,100.00000000,100.00000000,89.97011543855864,79.94023087711727,69.91034631567591,59.880461754234545,49.85057719279318,39.82069263135182,29.790808069910454,19.76092350846909,9.731038947027727,89.97011543855864,79.94023087711727,69.91034631567591,59.880461754234545,49.85057719279318,39.82069263135182,29.790808069910454,19.76092350846909,9.731038947027727
7038,190.5000,0.0000,0.29230769230769227,0.0000,100.0000,1.90500000,1.90500000,0.29230769230769227,1.0000,0,99.47443000,5.00000000,89.526987,79.579544,69.632101,59.684658,49.737215,39.789772,29.842329,19.894886,9.947443,4.5,4,3.5,3,2.5,2,1.5,1,0.5
7039,165.3000,0.0000,0.375886524822695,0.0000,100.0000,1.65300000,1.65300000,0.375886524822695,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7040,174.0000,0.0000,0.21815037698000966,2.9000,102.9000,1.68979000,6.71048000,0.21940928270042198,0.0000,-0.5737704918032811,100.00000000,100.00000000,89.94262295081967,79.88524590163934,69.82786885245902,59.77049180327869,49.713114754098356,39.65573770491803,29.598360655737704,19.540983606557376,9.483606557377048,89.94262295081967,79.88524590163934,69.82786885245902,59.77049180327869,49.713114754098356,39.65573770491803,29.598360655737704,19.540983606557376,9.483606557377048
7041,176.0000,0.0000,0.1241615124285214,1.1000,101.1000,1.74061000,3.67970000,0.1244019138755981,0.0000,-0.19324577861163195,100.00000000,100.00000000,89.98067542213883,79.96135084427767,69.9420262664165,59.92270168855535,49.90337711069419,39.88405253283302,29.86472795497186,19.845403377110696,9.826078799249531,89.98067542213883,79.96135084427767,69.9420262664165,59.92270168855535,49.90337711069419,39.88405253283302,29.86472795497186,19.845403377110696,9.826078799249531
7042,158.9000,0.0000,0.7569444444444445,0.0000,100.0000,1.58900000,1.58900000,0.7569444444444445,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
7043,166.3000,0.0000,0.38950534385316987,3.1000,103.1000,1.61386000,6.52793000,0.3899613899613899,0.0000,-0.11694647725642113,100.00000000,100.00000000,89.98830535227435,79.97661070454872,69.96491605682307,59.95322140909743,49.94152676137179,39.92983211364615,29.918137465920505,19.90644281819486,9.89474817046922,89.98830535227435,79.97661070454872,69.96491605682307,59.95322140909743,49.94152676137179,39.92983211364615,29.918137465920505,19.90644281819486,9.89474817046922
7044,167.9000,0.0000,0.23277909738717334,0.0000,100.0000,1.67900000,1.67900000,0.23277909738717334,1.0000,0,99.40392000,0.00000000,89.463528,79.523136,69.582744,59.642352,49.70196,39.761568,29.821176,19.880784,9.940392,0,0,0,0,0,0,0,0,0
7045,177.0000,0.0000,1.2208166063320798,3.3000,103.3000,1.71505000,7.21045000,1.24031007751938,0.0000,-1.5716611144760755,100.00000000,100.00000000,89.84283388855239,79.68566777710478,69.52850166565717,59.37133555420957,49.214169442761964,39.057003331314355,28.899837219866747,18.742671108419138,8.585504996971531,89.84283388855239,79.68566777710478,69.52850166565717,59.37133555420957,49.214169442761964,39.057003331314355,28.899837219866747,18.742671108419138,8.585504996971531
7046,170.7000,0.1000,0.5452715070164734,1.6000,101.6000,1.68066000,4.31514000,0.5454545454545453,0.0000,-0.03355704697986517,100.00000000,100.00000000,89.99664429530202,79.99328859060402,69.98993288590604,59.986577181208055,49.98322147651007,39.97986577181208,29.976510067114095,19.973154362416107,9.96979865771812,89.99664429530202,79.99328859060402,69.98993288590604,59.986577181208055,49.98322147651007,39.97986577181208,29.976510067114095,19.973154362416107,9.96979865771812
7047,175.9000,0.0000,0.4142265645121725,3.3000,103.3000,1.70243000,7.35922000,0.41916167664670656,1.0000,-1.177376752095972,99.42876000,19.31235000,89.3681463247904,79.3075326495808,69.24691897437121,59.18630529916161,49.125691623952015,39.06507794874242,29.004464273532818,18.943850598323223,8.883236923113625,17.263377324790405,15.214404649580805,13.165431974371208,11.116459299161612,9.067486623952014,7.018513948742417,4.96954127353282,2.9205685983232224,0.8715959231136252
7048,9.1000,0.0000,2.1754385964912273,0.0000,100.0000,0.09100000,0.09100000,2.315789473684211,0.0000,-6.060606060606078,100.00000000,0.00000000,89.39393939393939,78.78787878787878,68.18181818181817,57.57575757575757,46.96969696969696,36.36363636363635,25.757575757575744,15.151515151515138,4.545454545454529,-0.6060606060606079,-1.2121212121212157,-1.8181818181818235,-2.4242424242424314,-3.030303030303039,-3.636363636363647,-4.242424242424255,-4.848484848484863,-5.454545454545471
7049,9.4000,0.0000,1.4418604651162787,0.0000,100.0000,0.09400000,0.09400000,1.4418604651162787,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7050,9.4000,0.0000,1.1944444444444444,0.0000,100.0000,0.09400000,0.09400000,1.303030303030303,0.0000,-8.33333333333333,100.00000000,0.00000000,89.16666666666667,78.33333333333333,67.5,56.66666666666667,45.833333333333336,35,24.166666666666668,13.333333333333336,2.5000000000000027,-0.833333333333333,-1.666666666666666,-2.499999999999999,-3.333333333333332,-4.166666666666665,-4.999999999999998,-5.833333333333331,-6.666666666666664,-7.499999999999997
7051,10.1000,0.0000,1.4691509433962262,0.0000,100.0000,0.10100000,0.10100000,2.1499999999999995,0.0000,-31.66739798157086,100.00000000,0.00000000,86.83326020184292,73.66652040368582,60.49978060552874,47.33304080737165,34.16630100921457,20.999561211057483,7.8328214129003975,-5.333918385256691,-18.500658183413776,-3.1667397981570864,-6.333479596314173,-9.500219394471259,-12.666959192628346,-15.83369899078543,-19.000438788942517,-22.167178587099603,-25.33391838525669,-28.500658183413776
7052,9.3000,0.0000,2.082474226804124,0.0000,100.0000,0.09300000,0.09300000,2.1649484536082473,0.0000,-3.809523809523797,100.00000000,0.00000000,89.61904761904762,79.23809523809524,68.85714285714286,58.47619047619048,48.0952380952381,37.71428571428572,27.333333333333343,16.952380952380963,6.571428571428583,-0.3809523809523797,-0.7619047619047594,-1.142857142857139,-1.5238095238095188,-1.9047619047618984,-2.285714285714278,-2.6666666666666576,-3.0476190476190377,-3.4285714285714173
7053,9.6000,0.0000,2.177419354838709,0.0000,100.0000,0.09600000,0.09600000,2.2877697841726614,0.0000,-4.823493609251375,100.00000000,0.00000000,89.51765063907486,79.03530127814973,68.55295191722459,58.07060255629945,47.588253195374314,37.10590383444917,26.623554473524038,16.1412051125989,5.658855751673762,-0.48234936092513747,-0.9646987218502749,-1.4470480827754124,-1.9293974437005499,-2.4117468046256874,-2.894096165550825,-3.3764455264759623,-3.8587948874010998,-4.341144248326238
7054,9.4000,0.0000,2.407407407407408,0.0000,100.0000,0.09400000,0.09400000,3.7142857142857144,0.0000,-35.185185185185176,100.00000000,0.00000000,86.48148148148148,72.96296296296296,59.44444444444445,45.92592592592593,32.40740740740741,18.888888888888896,5.370370370370377,-8.148148148148142,-21.66666666666666,-3.5185185185185177,-7.037037037037035,-10.555555555555552,-14.07407407407407,-17.592592592592588,-21.111111111111104,-24.629629629629623,-28.14814814814814,-31.66666666666666
7055,10.0000,0.0000,1.7476635514018692,0.0000,100.0000,0.10000000,0.10000000,1.8700000000000006,0.0000,-6.542056074766355,100.00000000,0.00000000,89.34579439252336,78.69158878504673,68.03738317757009,57.38317757009346,46.728971962616825,36.074766355140184,25.42056074766355,14.766355140186915,4.11214953271028,-0.6542056074766356,-1.3084112149532712,-1.9626168224299065,-2.6168224299065423,-3.2710280373831777,-3.925233644859813,-4.579439252336448,-5.233644859813085,-5.88785046728972
7056,9.3000,0.0000,2.463932785503582,0.0000,100.0000,0.09300000,0.09300000,2.5773809523809526,0.0000,-4.401684072840242,100.00000000,0.00000000,89.55983159271598,79.11966318543195,68.67949477814793,58.23932637086391,47.79915796357988,37.35898955629585,26.91882114901183,16.478652741727807,6.038484334443782,-0.4401684072840242,-0.8803368145680484,-1.3205052218520725,-1.7606736291360967,-2.200842036420121,-2.641010443704145,-3.0811788509881692,-3.5213472582721934,-3.9615156655562176
7057,15.4000,0.0000,1.464285714285714,0.0000,100.0000,0.15400000,0.15400000,1.464285714285714,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7058,14.4000,0.0000,0.6699029126213593,0.0000,100.0000,0.14400000,0.14400000,0.6699029126213593,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7059,15.9000,0.0000,0.672566371681416,0.0000,100.0000,0.15900000,0.15900000,0.672566371681416,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7060,15.0000,0.0000,3.1694915254237293,0.0000,100.0000,0.15000000,0.15000000,3.220338983050847,0.0000,-1.5789473684210482,100.00000000,0.00000000,89.84210526315789,79.6842105263158,69.52631578947368,59.36842105263158,49.21052631578947,39.05263157894737,28.894736842105267,18.73684210526316,8.578947368421057,-0.15789473684210484,-0.3157894736842097,-0.47368421052631443,-0.6315789473684194,-0.7894736842105241,-0.9473684210526289,-1.1052631578947336,-1.2631578947368387,-1.4210526315789433
7061,16.9000,0.0000,0.9105691056910568,0.0000,100.0000,0.16900000,0.16900000,0.9105691056910568,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7062,14.4000,0.0000,1.2792207792207793,0.0000,100.0000,0.14400000,0.14400000,1.2792207792207793,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
7063,15.3000,0.0000,3.885245901639345,0.0000,100.0000,0.15300000,0.15300000,3.95,0.0000,-1.6393442622950842,100.00000000,0.00000000,89.8360655737705,79.67213114754098,69.50819672131148,59.34426229508197,49.18032786885246,39.01639344262295,28.852459016393443,18.688524590163933,8.524590163934423,-0.16393442622950843,-0.32786885245901687,-0.49180327868852525,-0.6557377049180337,-0.8196721311475421,-0.9836065573770505,-1.1475409836065589,-1.3114754098360675,-1.4754098360655759
7064,15.2000,0.0000,1.9669421487603311,0.0000,100.0000,0.15200000,0.15200000,2.0909090909090904,1.0000,-5.928853754940703,93.41664000,-100.00000000,83.48209062450594,73.54754124901186,63.61299187351779,53.67844249802372,43.74389312252965,33.80934374703558,23.87479437154151,13.940244996047436,4.005695620553367,-90.59288537549406,-81.18577075098814,-71.7786561264822,-62.37154150197628,-52.96442687747035,-43.55731225296442,-34.15019762845849,-24.743083003952563,-15.335968379446633
