#dataset_conf_id,mypso_max_span,ndpso_max_span
4701,0.03624733475479744,0.036328871892925434
4703,0.05263157894736842,0.06680584551148225
4705,0.19571865443425077,0.19571865443425077
4706,0.04966887417218543,0.051457975986277875
4728,0.15868263473053895,0.28
4780,0.8941176470588236,0.8941176470588236
4781,2.841269841269841,2.841269841269841
4782,0.6847826086956522,0.6847826086956522
4783,4.576923076923077,4.958333333333334
4784,1.126086956521739,1.126086956521739
4785,1.4104729729729728,1.4104729729729728
4786,7.092307692307692,7.092307692307692
4787,1.8743068391866913,1.9297052154195011
4788,1.4871794871794872,1.5121495327102803
4802,0.5651438240270727,0.6313799621928167
4807,3.5599999999999996,3.56
4808,0.6257545271629779,0.6340057636887608
4810,7.558441558441559,7.558441558441559
4811,5.9375,5.9375
4812,0.5216763005780347,0.523121387283237
4813,7.9695121951219505,7.9695121951219505
4814,1.751937984496124,1.751937984496124
4815,8.624309392265193,8.624309392265193
4834,2.5659722222222223,8.142857142857142
4836,0.9889094269870611,9.75
4837,4.116363636363636,17.966101694915253
4838,1.8150289017341041,5.7105263157894735
4839,1.0982456140350876,4.146739130434782
4840,6.090909090909091,25.515151515151516
4841,2.9844961240310077,10.149253731343283
4842,1.5270270270270272,3.74
4844,0.6833333333333333,2.303030303030303
4849,4.261363636363637,13.44186046511628
4854,0.6153846153846154,1.4892703862660945
4856,1.6374367622259696,2.4358974358974357
4857,3.1973684210526314,6.788461538461538
4860,1.7583333333333333,3.4876543209876543
4861,11.541666666666666,39.214285714285715
4862,5.086206896551723,14.735294117647058
4864,26.820754716981135,93.72727272727272
4865,6.430167597765363,13.631284916201118
4866,3.778723404255319,10.790697674418604
4867,21.87121212121212,80.33333333333334
4868,8.799283154121863,12.451827242524915
4869,7.371794871794872,52.099999999999994
4881,8.947368421052632,11.961538461538462
4888,46.083333333333336,108.08333333333333
4889,8.755434782608695,11.29268292682927
4890,8.171919770773636,20.054545454545455
4891,50.92499999999999,127.15789473684211
4892,22.22181818181818,30.639344262295083
4893,15.368131868131867,20.521978021978022
4894,190.86486486486487,228.45945945945945
4895,23.64705882352941,28.98039215686274
4896,33.818518518518516,50.93650793650794
4902,49.333333333333336,54.5
4915,14.51937984496124,23.365079365079364
4916,23.5752688172043,190
4917,4.347338935574229,11.358208955223882
4918,43.971153846153854,131.71428571428572
4919,16.883408071748878,28.630434782608695
4920,17.07692307692308,77.76923076923077
4921,28.1044776119403,53.44444444444445
4922,70.34615384615384,798
4923,11.799559471365638,47.33333333333333
4942,4.4,4.4
4943,2.0357142857142856,2.2857142857142856
4944,1.3442622950819672,1.411764705882353
4946,2.804347826086956,2.8260869565217392
4948,10.304347826086957,10.772727272727273
4972,10.333333333333334,24.4
4973,19.833333333333336,22.857142857142858
4975,77.73684210526316,92
4976,45.05882352941177,49.333333333333336
4996,19.545454545454547,56.5
4998,5,25.8
4999,38.705882352941174,63.5
5000,15.854166666666664,16.090909090909093
5002,31.454545454545453,168
5003,12.5,23.875
5004,22.505617977528097,59.333333333333336
5023,0.3886255924170616,0.3886255924170616
5024,0.5867346938775511,0.5867346938775511
5025,0.20036764705882354,0.20036764705882354
5026,0.575,0.575
5027,0.3634408602150538,0.3634408602150538
5028,0.6465863453815262,0.6465863453815262
5029,2.226600985221675,2.226600985221675
5030,2.6041666666666665,2.6041666666666665
5031,0.4398907103825137,0.4398907103825137
5080,6.926470588235294,21.105263157894736
5105,8.6,20
5106,1.26,2
5109,4.051282051282051,6.461538461538462
5110,9.175,20.666666666666664
5112,2.951612903225806,6.363636363636363
5136,23.700000000000006,33
5137,118.5238095238095,127
5156,112.8,120
5183,149,162
5185,431,431
5186,216.66666666666666,216.66666666666666
5187,142.5,142.5
5188,1453,1453
5189,443.33333333333337,443.33333333333337
5190,93.71428571428572,93.71428571428572
5191,1337,1337
5192,775.5,775.5
5193,1428,1428
5212,956,1350
5213,332.66666666666663,487
5214,231.71428571428572,544
5215,1856,2525
5216,825,1593
5217,402.33333333333337,664.3333333333334
5218,2770,3666
5219,1722,3106
5220,468.16666666666663,968
5239,560,810
5240,311,526
5241,141,360
5242,1181,1512
5243,542,1322
5244,308.79999999999995,680
5245,1500,2784
5246,1049.5,2141
5247,533.1666666666666,928
5266,2.6978417266187047,2.6978417266187047
5267,2.7325581395348832,2.7325581395348837
5268,4.367521367521367,4.367521367521367
5269,13.236363636363636,13.236363636363636
5270,3.1637630662020904,3.1637630662020904
5271,108.3,108.30000000000001
5272,33.82142857142857,33.82142857142858
5273,9,9
5274,17.178082191780824,17.178082191780824
5295,7.536170212765959,10.8
5296,36.47794117647059,51.06666666666666
5347,2.0616438356164384,4.714285714285714
5348,0.9,2.1818181818181817
5349,0.43046357615894043,1.4892086330935252
5350,3,5.555555555555555
5351,1.1619718309859155,2.42
5352,1.094758064516129,5.375
5353,2.315315315315315,4.542857142857143
5354,2.1156462585034013,5.245454545454545
5355,2.159235668789809,3.2708333333333335
5376,0.4756493506493506,1.7766990291262137
