#dataset_conf_id,mypso_avg_span,ndpso_avg_span
1839,0.922121824860907,1.7941176470588236
1840,6.580908902261879,13.435384615384615
1841,2.0426078865508446,2.497662271731813
1842,1.636783216783217,2.1363387975774333
1843,7.95216544560883,12.086842986136354
1844,2.7648714199094058,4.3602878567972905
1845,1.8431079269314563,3.8834204253758715
1848,0.4203060174099619,0.7316009631875037
1849,8.568363862764652,25.62452380952381
1850,0.9522289156406923,1.3920501100118285
1851,0.9514302775871706,1.152850585875343
1853,1.7926160791724677,2.7090161117269513
1855,0.9171246420838063,1.252665868411178
1856,0.5459183953775794,0.6670044317925115
1857,0.23615872743225702,0.37093655380387197
1858,3.3537769002404287,5.7326680279808535
1859,0.8246437622021384,1.104985652603802
1860,0.6342976042337187,0.8380822251931221
1861,9.32230649389762,11.517682341334512
1862,1.6825425724415914,2.4018938082277566
1863,0.8863094912700505,1.4811224948197956
1864,69,69
1865,40,40
1866,16,16
1867,156,156
1868,61,61
1869,20.75,20.75
1870,201,201
1871,230,230
1872,71,71
1873,74,74
1876,123,123
1877,136,136
1880,97,97
1882,45,45
1883,66,66
1886,158,158
1888,213,213
1889,145,145
1890,49.75,49.75
1891,478,478
1892,436,436
1893,430,430
1894,817,817
1895,682,682
1896,342.5,342.5
1897,1458,1458
1898,1361,1361
1899,265.25,265.25
1900,79,79
1901,72,72
1903,120,120
1904,144,144
1906,204,204
1909,77,77
1910,63,63
1913,144,144
1915,221,221
1918,95.4,136.1
1919,117,148.4
1920,26.025,50.875
1921,192.5,241.5
1922,189,258.2
1923,90.65,124.91666666666666
1924,336,407.7
1925,267.9,391.8
1926,91.97500000000001,237.9
1927,75,90.9
1928,75,111.5
1930,156,178.9
1931,144,215.7
1933,211,262.9
1934,221,292.2
1935,98.525,177.41666666666669
1936,75,112.4
1937,60,106.9
1939,132,160.4
1942,211,308.2
1943,309.2,339.7
1945,2.1953643775607192,2.3728347588759555
1947,0.8452914156361322,0.8660547142266226
1999,51.70873786407766,63.61532406192602
2000,24.502145922746767,35.509090909090915
2001,15.121725397295432,16.65744461835667
2002,82.20454545454548,87.53901515151516
2003,154.87499999999994,229.77777777777783
2004,111.17757009345792,176.21292834890966
2005,286.07407407407396,316.4928436911488
2006,94.11344537815125,170.89133126934982
2007,47.16346153846154,51.4343076923077
2026,2.370915883761629,2.3935765519941055
2027,0.9559748427672956,0.9666299250037822
2028,1.6785714285714284,1.6914285714285715
2029,6.02970297029703,6.036318430049283
2030,2.1625207296849083,2.168354748566877
2031,1.5319502030800471,1.5370065789473681
2034,4.4074074074074066,4.421623931623932
2053,18.244897959183675,32.52658391714895
2054,11.057471264367818,132.41412151067325
2055,4.882445759368835,5.581185864852419
2056,88.24305555555556,117.49166666666665
2057,20.18090090090089,36.69206349206349
2058,88.7578125,145.79701704545454
2059,169.32380952380956,259.231746031746
2060,17.911153119092628,19.800067837834483
2061,24.856707317073162,27.969502793596217
2062,14.16484083151233,19.56518862090291
2063,4.3509160029589005,5.135554848750641
2064,1.615875859977719,3.21816937539718
2065,16.55111767159277,34.940378464818764
2066,5.698236972508654,9.923093179429054
2067,8.300518255695621,12.389445042493737
2068,13.546341267460747,17.789109239369253
2069,8.613866126649294,10.931514273240484
2073,1.1559661602723488,1.2416390277404452
2076,2.495909243392526,3.822742642305562
2079,5.510849496195023,6.481207986643675
2080,11.778462060815002,24.248050642168288
2081,6.731079270327525,8.627601875130946
2082,3.9815550494848653,5.622000200186841
2083,24.243958818958824,41.665731591679744
2084,15.206100532731966,21.513689382270865
2085,20.86943524970964,59.406430155210636
2086,44.51708568751377,70.98654477262072
2087,18.366298865069357,47.42753959447191
2088,9.574535935316732,11.2796396919031
2090,3.610051638334805,5.409962602362107
2097,5.077493027378266,6.781050780676213
2098,9.139468362588254,10.652141527284343
2099,5.436887091901033,14.636410235852304
2100,8.811317774866607,9.238376828275195
2101,22.496416672921413,31.18840668590669
2102,9.809641339487552,16.133142360396242
2105,16.690081976036094,30.391783172293135
2106,7.661955186282381,10.355830317943846
2109,0.40014150620657557,0.4005267046779727
2110,1.4196288787577702,1.4611432460004112
2112,0.5542941763258183,0.5672075673548999
2134,3.8508547008547014,26.594899103139017
2135,1.9950484645736832,4.434635911352329
2136,1.048446915383059,1.7525650472873906
2137,6.033146955503513,10.843675595238096
2138,7.579255083996463,16.58344783377542
2139,1.9495270617847322,2.5103305673132343
2140,37.97615384615384,52.8447628458498
2141,7.635147774036663,13.115705900060203
2142,4.602308626974484,11.949391998410515
2162,1.8366606385484883,2.1535530922018946
2164,4.56962466551832,7.576520015530844
2166,1.479661345254323,2.8041790987488313
2167,8.288923608213706,10.96179783023868
2168,4.876791767139855,11.847550303472655
2189,1.1410661695100985,1.489395166828349
